id,1hr,3hr,5hr,6hr,6hr,7hr,8hr
S1_L_T8493,8.1666,6.6181,5.6502,5.3328,5.2304,4.8269,3.9835
S1_L_T8495,6.628,6.5791,6.376,5.6954,6.1331,5.3214,4.568
S1_L_T8497,7.2887,6.0617,5.4092,4.6954,4.5142,4.2748,3.662
S1_L_T8498,7.1321,5.7469,4.7571,4.3328,4.5142,3.6905,3.4696
S1_L_T8501,6.4498,4.6372,3.9498,3.3328,3.8768,3.2146,3.2475
S1_L_T8503,6.4498,5.0898,4.5347,3.3328,3.2146,3.2146,3.2146
S1_L_T8505,7.6105,6.1172,4.6502,3.5255,3.7068,3.2146,3.2146
S1_L_T8507,8.2561,6.3893,5.904,5.3834,4.8768,5.2741,4.6611
S1_L_T8508,8.9421,7.6839,6.927,6.3328,6.4073,5.7933,5.5676
S1_L_T8509,8.3505,6.4554,4.7571,3.8474,4.5142,3.9532,3.662
S1_L_T8519,9.1075,7.272,5.904,5.1693,5.3507,4.8269,4.3617
S1_L_T8525,9.3247,8.2285,7.8201,7.2936,7.4617,6.6888,6.12
S1_L_T8529,7.4679,6.004,4.9498,3.5255,4.5142,3.2146,3.2146
S1_L_T8530,7.7402,5.5592,4.4092,3.8474,4.7068,3.6905,3.2475
S1_L_T8533,8.2232,7.3666,6.9941,6.7153,6.7068,5.6525,5.7481
S1_L_T8537,6.5237,4.3893,3.5347,3.5255,3.5142,3.2146,3.2146
S1_L_T8538,6.3719,5.3893,3.9498,3.3328,3.7068,3.2146,3.2146
S1_L_T8541,7.6605,6.1967,4.5347,3.6954,3.8768,3.9532,3.2146
S1_L_T8542,6.3313,5.4768,3.7571,3.2146,3.2918,3.3691,3.2146
S1_L_T8543,6.4114,4.8487,3.7571,3.2146,3.2146,3.2146,3.2146
S1_L_T8545,5.903,5.5186,4.6502,3.2146,4.0288,3.3691,3.2146
S1_L_T8546,6.7865,5.6747,4.2717,3.6954,4.2918,3.2146,3.2475
S1_L_T8550,8.0835,7.1308,6.1977,5.9517,5.8768,5.4964,5.1203
S1_L_T8553,7.8009,5.5988,4.5347,3.2146,4.0288,3.5388,3.2146
S1_L_T8554,8.3198,6.8487,6.2717,5.2259,5.4617,4.9524,4.568
S1_L_T8556,6.7252,5.7816,5.1977,4.1104,4.1663,3.3691,3.4696
S1_L_T856,7.4106,6.3893,5.4092,4.1104,4.4073,3.3691,3.662
S1_L_T8563,6.9019,5.1442,4.1197,3.2146,3.7068,3.5388,3.2146
S1_L_T8566,6.8454,6.2473,5.2717,4.3328,4.8768,4.2748,3.662
S1_L_T8568,9.6014,8.2159,7.0583,6.2259,6.6841,5.7246,5.3047
S1_L_T8571,7.786,6.0332,4.4092,4.4324,3.8768,3.9532,3.2146
S1_L_T8575,7.523,5.9129,5.1977,4.1104,4.4073,3.6905,3.8317
S1_L_T8578,6.7865,5.5592,4.2717,3.5255,3.7068,3.3691,3.2146
S1_L_T8582,7.0088,5.4768,4.5347,4.2259,4.2918,3.9532,3.2475
S1_L_T8584,6.6935,4.6372,3.2717,3.2146,3.2918,3.2146,3.2146
S1_L_T8585,7.6929,6.1967,5.0372,4.3328,4.5142,4.2748,3.4696
S1_L_T8590,7.3097,5.8156,5.0372,4.3328,4.6137,4.3678,3.4696
S1_L_T8593,8.6186,7.6747,6.079,5.1693,5.2304,5.5371,5.1844
S1_L_T8596,6.4498,4.5592,3.2146,3.2146,3.2146,3.2146,3.2146
S1_L_T8598,7.644,6.4978,5.8077,5.2259,5.0288,4.7599,4.1209
S1_L_T8599,8.7476,7.3082,5.8077,5.3834,5.4617,5.3214,4.7485
S1_L_T860,6.7865,4.8487,4.1197,3.5255,3.2918,3.3691,3.2146
S1_L_T8601,7.7402,6.2962,4.8566,4.4324,3.8768,3.8279,3.8317
S1_L_T8603,7.5934,5.6747,4.4092,3.5255,3.2918,3.2146,3.2475
S1_L_T8604,6.4873,4.1967,3.2146,3.2146,3.2146,3.2146,3.2146
S1_L_T8612,9.486,7.8487,6.3073,5.7734,5.8361,5.6525,5.1844
S1_L_T8613,7.1786,6.1442,5.3421,4.5255,4.6137,3.9532,3.4696
S1_L_T8614,7.7402,5.7112,4.6502,4.1104,3.8768,3.3691,3.2146
S1_L_T8615,6.1564,5.7112,4.4092,3.8474,4.4073,3.8279,3.2146
S1_L_T8619,6.628,4.6372,3.2717,3.2146,3.2146,3.2146,3.2146
S1_L_T862,7.6768,6.4337,5.1197,4.6954,5.3507,4.6156,3.8317
S1_L_T8620,7.8592,6.3666,5.5347,4.8474,5.2918,4.6156,4.2463
S1_L_T8623,7.391,6.0617,4.6502,4.1104,4.0288,3.3691,3.4696
S1_L_T8625,6.628,5.6372,4.6502,3.2146,3.8768,3.6905,3.2146
S1_L_T8628,8.4102,7.2962,6.376,5.4324,5.6137,4.891,4.568
S1_L_T863,7.3305,5.1442,4.1197,3.6954,4.5142,3.5388,3.2475
S1_L_T8631,7.2673,5.6747,4.4092,3.6954,3.5142,3.5388,3.4696
S1_L_T8633,7.644,6.6372,5.5347,4.8474,4.2918,4.0686,4.1209
S1_L_T8635,8.3093,6.4337,5.1197,4.2259,4.9548,4.5376,3.8317
S1_L_T8640,6.3719,5.5592,4.9498,3.6954,4.0288,3.3691,3.2475
S1_L_T8641,8.9354,7.5289,6.1197,5.3328,5.7068,5.4546,4.9829
S1_L_T8642,6.4498,4.4768,3.2146,3.2146,3.2146,3.2146,3.2146
S1_L_T8645,6.8739,5.5186,4.2717,3.8474,3.7068,3.2146,3.2146
S1_L_T8652,6.3719,4.3893,3.5347,3.2146,3.2146,3.2146,3.2146
S1_L_T8656,6.4114,4.7816,3.7571,4.1104,3.7068,3.3691,3.2146
S1_L_T8659,7.3097,6.1172,5.1197,4.4324,4.4073,4.1754,3.9835
S1_L_T8664,6.7252,6.0617,5.8077,4.9849,4.9548,4.2748,4.1209
S1_L_T8666,8.4954,6.9285,5.3421,4.5255,5.0288,4.6895,4.3617
S1_L_T8667,6.8739,5.8487,4.9498,4.2259,4.0288,4.1754,3.2475
S1_L_T8669,6.6935,3.8487,3.5347,3.2146,3.2146,3.2146,3.2146
S1_L_T8672,6.1092,6.1967,6.376,5.8474,5.4617,4.0686,4.568
S1_L_T8673,7.4491,6.1172,4.4092,3.5255,3.5142,3.2146,3.2146
S1_L_T8675,7.5049,6.1172,4.2717,3.3328,4.1663,3.6905,3.2475
S1_L_T868,8.5931,7.1308,5.7571,4.8474,4.7943,4.1754,4.3617
S1_L_T8680,6.9294,5.5592,4.6502,3.2146,4.1663,3.5388,3.2146
S1_L_T8681,7.8592,6.1967,5.3421,4.4324,4.4073,4.1754,3.662
S1_L_T8682,8.0835,6.8651,6.3421,5.7349,5.8361,4.891,4.568
S1_L_T8687,6.7252,5.7112,5.1977,4.3328,4.2918,3.6905,3.662
S1_L_T8689,8.6101,6.6372,5.5347,5.049,4.7068,4.8269,4.7485
S1_L_T8691,6.8739,5.4768,4.5347,3.9849,3.8768,3.6905,3.2146
S1_L_T8694,8.0083,6.6931,5.7046,4.8474,5.2918,4.7599,4.3617
S1_L_T8695,7.0594,5.6372,5.1197,4.1104,3.8768,4.1754,3.662
S1_L_T8697,7.541,6.1707,5.1197,4.1104,4.2918,3.2146,3.4696
S1_L_T8698,6.628,4.7112,3.9498,3.2146,3.2146,3.2146,3.2146
S1_L_T8699,6.4498,5.3893,4.9498,4.2259,4.5142,4.0686,3.8317
S1_L_T87,7.4106,5.4768,4.9498,4.1104,4.0288,3.6905,3.662
S1_L_T8700,8.0464,6.004,4.8566,3.6954,3.7068,3.6905,3.8317
S1_L_T8702,6.5593,5.3435,5.2717,4.3328,4.7943,3.5388,4.2463
S1_L_T8704,7.1555,5.5186,4.9498,3.9849,4.1663,3.3691,3.2146
S1_L_T8708,8.5045,7.1308,6.3073,5.2259,5.7512,5.2253,4.4686
S1_L_T871,5.903,5.5186,5.6502,5.1693,5.3507,3.5388,4.3617
S1_L_T8711,7.2887,5.4768,3.9498,3.8474,4.0288,3.5388,3.662
S1_L_T8712,6.5237,5.0332,4.5347,3.3328,3.5142,3.2146,3.2146
S1_L_T8715,6.6935,5.0332,4.4092,3.9849,3.7068,3.2146,3.2475
S1_L_T8716,6.7252,4.6372,3.9498,3.2146,3.2918,3.2146,3.2146
S1_L_T8719,7.1555,7.3201,7.1786,6.6129,6.9548,5.4964,5.4681
S1_L_T8722,7.3509,6.4554,5.904,5.3328,5.4617,4.8269,3.9835
S1_L_T8728,8.2121,7.3318,6.8324,6.0173,6.1331,5.4964,5.6149
S1_L_T8729,8.6845,7.4554,6.7311,6.1104,6.5397,5.4116,5.3612
S1_L_T8730,6.9828,5.0332,4.4092,3.6954,4.1663,3.2146,3.2146
S1_L_T8735,6.4114,4.7816,4.1197,3.2146,3.2146,3.2146,3.2146
S1_L_T8736,7.2673,6.1967,5.1977,4.6954,4.7068,4.6895,4.2463
S1_L_T8738,7.9152,6.004,4.7571,3.6954,4.0288,3.3691,3.2475
S1_L_T8743,6.8454,5.4768,4.4092,3.5255,3.7068,3.2146,3.4696
S1_L_T8744,7.541,5.5186,5.3421,4.3328,4.2918,3.6905,3.2475
S1_L_T8747,6.3719,5.8156,5.0372,4.6954,4.8768,4.3678,4.1209
S1_L_T8751,8.2561,6.9743,5.904,4.8474,5.0992,4.6895,4.2463
S1_L_T8753,7.3097,5.9439,4.6502,4.3328,4.2918,4.1754,3.662
S1_L_T8754,7.0088,5.8487,5.3421,4.5255,3.8768,4.3678,3.9835
S1_L_T8757,7.644,6.1172,5.5347,4.9178,4.7943,4.3678,3.8317
S1_L_T8758,6.7865,5.8812,5.5936,4.9849,5.4073,4.0686,3.9835
S1_L_T8763,6.4114,6.1172,6.1197,5.2803,5.7068,4.1754,4.3617
S1_L_T8769,7.6605,5.9439,4.7571,3.9849,4.1663,4.0686,3.8317
S1_L_T8770,6.6611,5.7469,5.1977,4.1104,4.4073,3.6905,3.2146
S1_L_T8772,7.8592,6.3893,4.9498,4.6129,5.0288,4.2748,4.1209
S1_L_T8776,7.3711,5.7816,3.9498,3.3328,3.5142,3.8279,3.4696
S1_L_T8777,9.2285,7.5186,5.9498,5.5255,5.4073,5.2253,4.9829
S1_L_T8781,6.3719,4.7816,3.5347,3.2146,3.2146,3.2146,3.2146
S1_L_T8788,7.3305,4.9129,3.2146,3.2146,3.2918,3.2146,3.2146
S1_L_T8791,8.6926,6.9285,5.8077,4.7734,5.3507,5.1747,4.6611
S1_L_T8794,6.6611,5.5186,4.6502,3.8474,4.5142,3.3691,3.662
S1_L_T8798,7.0088,4.9129,4.2717,3.2146,3.5142,3.2146,3.2146
S1_L_T8807,7.2236,5.3893,3.9498,3.3328,3.2146,3.2146,3.2146
S1_L_T8808,7.6768,6.6931,5.6502,4.9178,4.7068,4.4552,4.2463
S1_L_T8809,7.8448,6.5791,5.3421,4.1104,4.4073,4.0686,3.4696
S1_L_T8812,8.5583,6.5391,5.4092,4.7734,4.0288,4.2748,3.4696
S1_L_T8813,6.4114,4.5592,3.7571,3.2146,3.2146,3.2146,3.2146
S1_L_T8815,7.8592,6.1967,5.4092,4.8474,4.2918,3.6905,3.2146
S1_L_T8816,6.3313,4.1967,3.2146,3.2146,3.2146,3.2146,3.2146
S1_L_T8822,7.2887,5.7112,4.4092,4.1104,4.0288,3.6905,3.2146
S1_L_T8825,6.4114,6.004,5.1197,4.9849,5.0288,4.2748,4.568
S1_L_T8832,8.2669,6.5592,5.8566,4.9849,4.7068,4.3678,4.4686
S1_L_T8835,8.9011,6.9892,5.7046,5.4324,5.3507,4.891,4.6611
S1_L_T8836,6.8454,5.4337,3.9498,3.3328,3.7068,3.2146,3.2146
S1_L_T8840,8.7706,8.1575,7.8324,7.4203,7.5772,7.0392,6.3884
S1_L_T8842,6.4114,5.2473,3.5347,3.2146,3.7068,3.2146,3.2146
S1_L_T8844,8.1781,7.1967,6.1977,5.2259,5.7943,4.9524,4.568
S1_L_T8845,7.7246,6.1442,4.7571,4.1104,3.5142,3.5388,3.9835
S1_L_T8846,6.6611,5.0898,4.4092,3.3328,3.7068,3.3691,3.2146
S1_L_T8850,7.5586,6.8971,5.9498,5.1693,5.7512,4.6895,3.4696
S1_L_T8852,7.5934,6.1967,5.5347,4.5255,4.9548,4.9524,4.3617
S1_L_T8864,6.9563,5.4768,4.7571,4.1104,4.6137,3.6905,3.662
S1_L_T8866,7.1082,6.1172,5.1197,4.6129,5.0288,3.9532,3.4696
S1_L_T8867,7.084,5.0332,4.2717,3.3328,4.0288,3.6905,3.2146
S1_L_T8869,7.6273,6.004,5.1977,3.9849,4.8768,4.0686,3.4696
S1_L_T8871,7.2887,5.7112,3.9498,3.2146,3.5142,3.2146,3.2146
S1_L_T8872,7.4865,7.0758,7.0158,6.1104,6.3507,5.615,5.3047
S1_L_T8875,6.4498,4.9129,3.2717,3.2146,3.2146,3.2146,3.2146
S1_L_T8877,6.7865,5.5592,4.8566,3.5255,4.1663,3.8279,3.662
S1_L_T8879,8.2669,6.8812,5.7571,4.8474,4.9548,4.6895,3.9835
S1_L_T8880,9.5625,7.8892,6.9721,6.5916,6.6841,6.1743,6.3884
S1_L_T8888,6.8739,5.0898,4.6502,4.1104,3.8768,3.8279,3.4696
S1_L_T8892,7.7556,6.7816,6.4733,5.8474,5.7943,5.4546,4.9829
S1_L_T8898,8.5227,7.0332,6.4092,5.3328,5.3507,5.2253,4.4686
S1_L_T8899,7.3305,5.6372,4.7571,3.5255,4.0288,3.2146,3.2475
S1_L_T8910,7.4865,5.9129,4.9498,3.9849,4.2918,3.2146,3.2475
S1_L_T8911,7.43,6.2962,5.3421,4.9849,4.6137,4.6156,4.2463
S1_L_T8912,7.1786,5.7112,4.4092,3.6954,4.0288,3.9532,3.2146
S1_L_T8914,7.2887,6.2222,5.1197,3.9849,4.5142,3.9532,3.662
S1_L_T8917,7.5761,6.272,5.4092,4.5255,4.9548,3.8279,4.2463
S1_L_T8922,6.628,5.0898,4.2717,3.2146,3.7068,3.3691,3.2475
S1_L_T8925,6.5237,6.0332,5.1977,3.6954,4.1663,3.6905,3.2146
S1_L_T8927,6.4498,5.5186,4.1197,4.2259,4.4073,3.8279,4.1209
S1_L_T8939,7.3711,6.0332,3.5347,3.2146,3.2146,3.2146,3.2146
S1_L_T8942,7.6929,6.7112,5.904,4.6954,5.2304,4.891,4.4686
S1_L_T8949,6.9563,5.2962,3.9498,3.5255,4.4073,3.6905,3.4696
S1_L_T8950,6.5237,5.9129,4.2717,4.4324,4.2918,3.2146,3.2146
S1_L_T8956,7.1786,6.5391,5.7571,4.9178,5.4073,4.4552,4.3617
S1_L_T8962,6.8163,5.0898,4.4092,3.3328,3.5142,3.6905,3.2146
S1_L_T8963,7.1555,5.3435,4.1197,3.6954,4.0288,3.9532,3.4696
S1_L_T8968,6.5593,5.2473,4.1197,3.3328,3.2918,3.2146,3.662
S1_L_T8969,7.4865,6.4978,4.8566,4.4324,3.5142,3.5388,3.4696
S1_L_T8974,5.204,5.5592,6.2352,5.2803,6.0992,3.3691,3.4696
S1_L_T8976,6.2895,6.0332,5.9498,5.2803,5.1663,4.2748,3.9835
S1_L_T8977,7.9014,6.4554,5.6502,5.049,5.0288,4.6895,4.2463
S1_L_T8978,7.3097,6.0332,5.1977,4.6954,4.9548,3.8279,3.662
S1_L_T8980,7.7088,5.7112,4.6502,4.3328,4.6137,3.8279,3.2146
S1_L_T8982,7.084,5.5592,4.4092,3.2146,3.7068,3.3691,3.2146
S1_L_T8984,7.9558,6.1707,5.1197,4.3328,4.6137,4.5376,3.662
S1_L_T8985,7.4106,5.9129,5.0372,4.6954,4.2918,4.3678,4.3617
S1_L_T8986,7.1321,5.7469,4.9498,3.5255,4.9548,3.9532,3.2146
S1_L_T899,7.2887,6.6372,6.3421,5.6129,5.4617,4.9524,4.8309
S1_L_T8993,7.2457,5.4768,3.9498,3.2146,3.2918,3.5388,3.2146
S1_L_T8994,7.4865,5.4768,4.4092,3.3328,4.0288,3.5388,3.2146
S1_L_T8997,6.6611,4.7816,3.7571,3.2146,3.2146,3.2146,3.2146
S1_L_T8998,6.5941,5.0898,3.7571,3.2146,3.5142,3.2146,3.2146
S1_L_T9002,6.9563,5.3893,3.2717,3.2146,3.2146,3.2146,3.2146
S1_L_T9003,7.1082,5.8156,4.5347,3.5255,3.7068,3.3691,3.2146
S1_L_T9006,9.5225,8.7202,7.904,7.3958,7.6726,6.9815,6.5912
S1_L_T9014,7.6768,5.4768,4.2717,4.1104,4.1663,3.2146,3.2146
S1_L_T9019,6.6611,4.8487,4.1197,3.2146,3.2146,3.2146,3.2146
S1_L_T902,9.5493,8.4061,6.8077,6.3328,6.2614,6.0108,5.1203
S1_L_T9027,8.9688,6.8487,5.9498,5.1104,4.7943,5.1222,4.7485
S1_L_T9034,7.1321,6.0898,4.9498,4.6129,4.1663,3.8279,3.4696
S1_L_T904,9.2881,7.9743,6.7046,6.0173,6.2918,5.8265,5.3047
S1_L_T9040,7.5761,5.9743,5.1197,4.1104,4.4073,4.4552,3.4696
S1_L_T9041,6.4114,5.1442,4.4092,3.2146,3.2918,3.2146,3.2146
S1_L_T9042,6.5941,5.7112,5.2717,4.6954,4.7943,3.9532,3.2146
S1_L_T9045,6.6935,5.7816,4.9498,3.8474,3.8768,3.9532,3.662
S1_L_T9046,6.5237,4.9129,4.1197,3.3328,3.5142,3.2146,3.2146
S1_L_T9048,6.3719,4.6372,4.4092,3.2146,3.2918,3.6905,3.2146
S1_L_T9051,7.8448,5.8487,4.2717,3.5255,3.7068,3.2146,3.2146
S1_L_T9055,8.2121,6.5988,5.1197,4.4324,4.4073,4.0686,3.9835
S1_L_T9056,7.2457,5.4337,4.4092,4.2259,3.5142,3.2146,3.2146
S1_L_T9058,8.4862,7.3201,6.6777,6.3328,6.4348,6.0108,5.3612
S1_L_T9060,8.0338,6.2962,4.9498,4.5255,4.7943,4.0686,3.9835
S1_L_T9064,8.0211,6.8487,5.8077,4.9178,5.7943,4.7599,4.568
S1_L_T9065,7.1082,5.4337,3.9498,3.9849,3.5142,3.5388,3.2475
S1_L_T9067,6.6611,4.9743,4.2717,3.2146,3.2146,3.2146,3.2146
S1_L_T9069,6.3313,4.7112,4.4092,3.3328,3.5142,3.2146,3.2146
S1_L_T9070,8.5227,7.0898,6.0372,5.5255,5.4617,5.4964,4.7485
S1_L_T9072,7.1082,5.6747,4.6502,3.2146,3.7068,3.2146,3.2146
S1_L_T9075,6.4498,4.8487,3.5347,3.2146,3.2146,3.2146,3.2146
S1_L_T9077,7.6929,6.5391,5.8077,5.049,5.1663,4.6156,3.9835
S1_L_T9079,6.3313,4.2962,3.9498,3.2146,3.2146,3.2146,3.2146
S1_L_T9083,8.2452,6.5186,4.7571,4.2259,4.2918,3.5388,3.2146
S1_L_T9088,7.786,6.8487,6.3073,5.7734,5.7068,5.1222,4.4686
S1_L_T9089,8.8373,7.4117,6.6777,6.1979,6.1987,5.6525,5.1203
S1_L_T909,6.5237,5.3893,4.2717,3.8474,3.8768,3.2146,3.2146
S1_L_T9094,8.8589,7.6277,6.9721,6.2259,6.1663,5.7246,5.3612
S1_L_T9095,9.3402,8.5186,8.1592,7.7639,7.6841,7.0392,6.4934
S1_L_T9098,6.4114,4.7112,3.2717,3.2146,3.2146,3.2146,3.2146
S1_L_T91,7.8592,6.7816,5.9498,5.3328,5.2918,4.2748,3.662
S1_L_T910,6.8454,6.0617,5.2717,4.5255,4.6137,3.8279,3.9835
S1_L_T9101,8.0957,6.6931,5.5347,4.7734,4.5142,4.891,4.3617
S1_L_T9102,6.5593,5.1967,4.6502,3.5255,4.2918,3.5388,3.2146
S1_L_T9104,6.4873,4.9129,3.5347,3.2146,3.2146,3.2146,3.2146
S1_L_T9105,6.5593,5.5592,4.1197,3.6954,3.7068,3.2146,3.2146
S1_L_T9106,9.1075,7.7022,6.4733,5.6547,5.7943,5.4964,4.4686
S1_L_T9111,5.204,5.5988,5.0372,4.2259,5.0288,3.2146,3.4696
S1_L_T9113,9.518,7.8405,6.8324,6.1402,6.0992,5.7933,5.4681
S1_L_T9114,7.6605,5.5592,4.1197,3.5255,3.2146,3.2146,3.2146
S1_L_T9117,7.5586,5.8156,4.5347,4.3328,4.1663,3.2146,3.2475
S1_L_T9119,6.4114,5.0898,3.2717,3.6954,3.2918,3.3691,3.2146
S1_L_T9121,6.9828,5.2473,3.5347,3.2146,3.5142,3.2146,3.2146
S1_L_T9123,7.6768,6.3666,3.9498,3.8474,3.5142,3.3691,3.2146
S1_L_T9128,7.6605,6.1172,5.0372,4.5255,4.6137,4.0686,3.8317
S1_L_T9130,6.4498,4.7816,3.5347,3.2146,3.2918,3.2146,3.2146
S1_L_T9131,8.1666,6.4768,5.9941,5.1104,5.2918,4.891,4.3617
S1_L_T9135,7.0594,5.8812,5.6502,4.9178,5.0992,3.9532,3.8317
S1_L_T9141,7.541,6.272,5.1197,4.3328,4.4073,3.8279,3.2475
S1_L_T9142,7.084,6.0898,5.1977,4.6129,4.7068,3.9532,3.9835
S1_L_T9145,7.6273,6.7292,6.376,5.3834,5.7068,5.0678,4.3617
S1_L_T9147,7.0088,5.0898,3.7571,3.6954,3.2918,3.2146,3.2146
S1_L_T9154,6.5941,6.0332,5.3421,4.5255,4.6137,3.5388,3.662
S1_L_T9155,7.391,5.7469,4.6502,3.9849,4.0288,3.6905,3.4696
S1_L_T9157,7.43,5.4768,4.4092,3.5255,4.0288,3.2146,3.2146
S1_L_T9158,8.0713,6.6372,5.4733,4.7734,4.8768,4.7599,4.2463
S1_L_T9162,7.1321,5.4768,4.1197,3.2146,3.5142,3.2146,3.2146
S1_L_T9164,7.4865,5.8156,5.1977,5.1104,4.9548,4.2748,4.1209
S1_L_T9169,7.3711,5.9439,4.7571,4.6129,4.2918,3.3691,3.8317
S1_L_T9170,7.2013,5.2473,4.4092,4.1104,4.1663,3.2146,4.1209
S1_L_T9176,6.3313,5.9439,5.0372,4.2259,4.9548,3.3691,3.2475
S1_L_T9177,7.084,6.2962,6.3073,5.9849,5.8768,5.1222,4.3617
S1_L_T9179,6.7252,4.9129,3.9498,3.2146,3.5142,3.2146,3.2146
S1_L_T918,6.4114,4.9129,3.2717,3.9849,3.2146,3.2146,3.2146
S1_L_T9181,6.5941,5.9129,5.5936,4.8474,4.7943,4.4552,3.8317
S1_L_T9184,6.3313,4.6372,3.2717,3.2146,3.2146,3.2146,3.2146
S1_L_T9191,7.8303,5.9743,4.7571,4.6954,4.1663,4.1754,4.2463
S1_L_T9197,5.9574,5.5988,4.7571,4.5255,4.6137,3.9532,3.8317
S1_L_T920,7.2457,6.2962,5.7046,5.1104,4.9548,4.2748,4.2463
S1_L_T9203,8.1666,7.4661,6.7826,6.1104,6.1331,5.7933,5.5676
S1_L_T9206,6.7865,5.4768,4.6502,3.5255,3.8768,3.3691,3.662
S1_L_T9208,8.5844,7.6277,7.0372,6.3584,6.4882,5.9216,5.2458
S1_L_T9215,6.2022,5.6372,4.9498,3.9849,4.2918,3.5388,3.2146
S1_L_T9221,6.9019,4.9129,3.7571,3.3328,3.2918,3.2146,3.2146
S1_L_T9223,7.5761,5.8812,5.3421,4.4324,4.4073,4.0686,3.2146
S1_L_T9225,7.4865,7.1172,6.2352,5.5699,5.9163,4.7599,4.568
S1_L_T9232,7.8734,6.3666,5.0372,4.3328,4.6137,3.8279,3.9835
S1_L_T9237,8.2343,6.4978,5.3421,4.2259,4.4073,4.5376,3.662
S1_L_T9238,8.3404,6.6561,5.7571,4.6954,5.3507,4.5376,4.1209
S1_L_T924,6.4498,5.4337,5.1197,4.6129,4.6137,3.8279,3.2146
S1_L_T9240,7.2013,5.5592,4.1197,3.6954,3.7068,3.3691,3.2475
S1_L_T9251,6.7252,4.7816,3.5347,3.3328,3.2146,3.2146,3.2146
S1_L_T9252,6.9019,6.4768,5.9498,4.6954,5.4617,4.3678,4.2463
S1_L_T9256,6.4114,3.3893,3.2146,3.2146,3.2146,3.2146,3.2146
S1_L_T9258,7.1786,6.5791,5.2717,4.3328,5.0992,3.8279,3.2475
S1_L_T926,6.9294,5.1442,4.4092,3.3328,4.0288,3.3691,3.662
S1_L_T9260,6.2465,5.5592,4.4092,4.3328,4.0288,3.8279,3.8317
S1_L_T9262,7.7556,6.2473,4.9498,4.2259,4.2918,3.8279,3.2475
S1_L_T9265,7.8875,6.9892,5.9941,5.6547,5.7512,5.1222,4.7485
S1_L_T9268,8.7932,7.4227,6.2352,5.3834,5.661,5.3214,4.7485
S1_L_T927,7.2457,5.2473,5.1977,3.6954,3.7068,3.2146,3.2475
S1_L_T9270,6.8454,6.0332,4.8566,4.5255,4.5142,4.4552,3.9835
S1_L_T9272,6.7252,5.0898,4.8566,3.9849,3.8768,3.6905,3.2146
S1_L_T9276,6.8454,6.5391,6.3073,5.6129,5.8768,5.4964,5.2458
S1_L_T9282,7.5586,5.8156,4.4092,3.8474,4.2918,3.8279,3.4696
S1_L_T9284,6.4498,4.4768,3.2146,3.2146,3.2146,3.2146,3.2146
S1_L_T9286,7.43,6.7292,5.9941,5.3834,5.8361,4.7599,4.4686
S1_L_T9288,9.0955,7.5692,6.5043,5.8474,5.9548,5.5371,4.9829
S1_L_T929,7.1321,5.8487,4.2717,3.8474,4.2918,3.8279,3.662
S1_L_T9295,7.8592,6.0898,4.8566,4.2259,4.6137,4.3678,3.8317
S1_L_T9297,7.523,6.004,5.0372,4.2259,4.7068,4.0686,4.1209
S1_L_T9298,7.43,5.9129,4.2717,3.5255,3.5142,3.2146,3.2146
S1_L_T9299,8.627,7.378,6.1977,5.5255,5.8768,4.9524,4.9829
S1_L_T9303,6.3313,4.9743,3.7571,3.2146,3.2146,3.2146,3.2146
S1_L_T9304,8.2883,6.8651,6.1197,5.2803,5.6137,5.1222,4.7485
S1_L_T9307,6.7562,4.4768,3.2146,3.2146,3.2146,3.2146,3.2146
S1_L_T931,7.6605,6.6181,5.5936,5.3834,5.0992,4.5376,4.2463
S1_L_T9310,8.6186,6.8156,5.8077,5.2259,5.0992,4.6156,4.4686
S1_L_T9315,6.4498,5.0898,4.1197,3.9849,3.2918,3.2146,3.2146
S1_L_T9317,7.4491,5.8487,4.2717,4.2259,4.1663,3.8279,3.2146
S1_L_T932,6.5237,5.9743,5.3421,4.5255,4.8768,3.6905,3.2475
S1_L_T9321,8.8802,7.3666,6.2717,5.883,5.4617,4.891,4.568
S1_L_T9324,8.0211,5.8156,4.4092,4.1104,4.2918,3.9532,3.2146
S1_L_T9325,6.7865,5.2962,4.8566,3.8474,4.1663,3.8279,3.4696
S1_L_T9326,8.8589,7.2348,6.5645,5.7349,5.7512,5.4964,4.9829
S1_L_T9327,6.3313,5.0898,3.7571,3.5255,3.5142,3.2146,3.2146
S1_L_T9328,6.5941,4.7112,3.9498,3.2146,3.2146,3.2146,3.2146
S1_L_T933,7.9289,5.6372,4.7571,4.1104,3.5142,3.5388,3.8317
S1_L_T9330,7.0343,5.7816,5.7046,5.3328,5.2304,4.891,4.3617
S1_L_T9334,7.4679,6.0332,5.5936,4.8474,5.0288,4.6156,4.1209
S1_L_T9335,7.5586,5.2962,3.5347,3.6954,3.5142,3.5388,3.2146
S1_L_T9336,6.4873,5.0332,4.1197,3.6954,4.1663,3.2146,3.2146
S1_L_T9338,9.6142,7.4978,6.1592,5.2803,5.3507,4.8269,4.6611
S1_L_T9339,7.1555,5.3893,4.6502,3.8474,4.0288,3.2146,3.2146
S1_L_T9340,7.8592,5.9129,4.8566,4.2259,4.4073,3.5388,3.8317
S1_L_T9343,6.4873,5.5186,4.6502,3.9849,3.5142,3.6905,3.2475
S1_L_T9349,9.0461,7.6654,6.3073,5.3834,5.2918,5.2253,4.6611
S1_L_T9351,6.4873,3.9743,3.5347,3.2146,3.2146,3.2146,3.2146
