id	 1hr	 2hr	 3hr	 4hr	 6hr	 7hr	 8hr	 9hr	10hr
S1_L_T28968	6.6796	6.174	5.888	5.4264	5.0298	4.77	3.5778	3.2224	3.2224
S1_L_T2897	7.3028	6.5888	6.2713	5.6299	5.0298	4.9924	4.4078	3.2224	3.2224
S1_L_T28970	6.1759	5.5896	5.3186	5.0824	4.0298	4.6705	3.5778	3.2224	3.2224
S1_L_T28976	5.9979	5.5225	5.9791	5.6299	4.3923	4.3226	3.4078	3.2224	3.2224
S1_L_T28979	6.0353	5.0378	4.5344	4.0824	3.5443	3.2224	3.2224	3.2224	3.2224
S1_L_T28985	6.504	5.3783	5.4937	5.0258	4.5443	4.5636	3.4078	3.2224	3.2224
S1_L_T28986	7.4896	6.8157	6.6682	6.5519	5.6818	5.9291	4.5778	3.2224	3.2224
S1_L_T28990	6.4771	5.9627	5.6864	5.1893	4.2224	4.0332	3.4078	3.2224	3.2224
S1_L_T28991	6.8362	6.0366	5.4088	5.1893	4.3923	3.3229	3.2224	3.2224	3.2224
S1_L_T28994	5.0008	4.0401	5.6124	5.7039	5.8074	4.3226	3.7298	3.2224	3.2224
S1_L_T28997	7.8459	7.2271	6.8402	6.3362	6.3099	6.2381	4.9928	3.3866	3.402
S1_L_T29003	9.4268	8.6756	8.4625	8.2524	7.7923	7.4996	6.7116	4.4969	4.9547
S1_L_T29005	6.0353	5.5225	5.7567	5.4264	5.0298	3.5638	3.2224	3.2224	3.2224
S1_L_T29008	7.606	6.9236	7.2592	6.9211	6.5443	5.721	4.7298	3.2224	3.3091
S1_L_T29010	7.0522	6.3774	5.9494	5.5519	4.3923	4.3867	3.8673	3.2224	3.2224
S1_L_T29011	6.7711	5.622	6.0649	5.8083	5.3099	4.9924	4.2152	3.2224	3.2224
S1_L_T29016	7.7923	7.2059	7.3644	7.24	6.5078	5.7457	4.9928	3.2224	3.4893
S1_L_T29017	7.3481	6.4514	5.5344	5.6299	4.9229	4.3867	3.2224	3.2224	3.2224
S1_L_T29019	5.9201	5.3783	5.8239	5.5113	5.3099	4.5636	4.5778	3.2224	3.2224
S1_L_T29021	6.8984	5.9112	5.4937	4.9669	4.8074	4.0332	3.2224	3.2224	3.2224
S1_L_T29023	7.1407	6.4693	6.5142	6.1099	5.3923	4.9506	3.9928	3.2224	3.2224
S1_L_T29027	6.703	5.6846	5.4088	5.0824	4.2224	4.2555	3.4078	3.2224	3.2224
S1_L_T29029	7.106	6.2381	6.5739	6.0824	5.746	5.5355	4.8673	3.2224	3.2224
S1_L_T29034	6.1759	5.1307	5.4088	5.1893	4.5443	3.8633	3.2224	3.2224	3.2224
S1_L_T29039	7.224	6.3389	6.5932	6.4044	6.0804	5.591	4.8002	3.2224	3.3091
S1_L_T29042	7.0339	6.4148	6.5932	6.3593	5.8074	5.4177	4.4953	3.2224	3.2224
S1_L_T29044	7.6184	6.9621	6.1973	5.9669	5.1293	5.591	4.4953	3.3866	3.2224
S1_L_T29048	8.3842	7.7436	7.7991	7.5113	7.0298	6.721	6.0803	4.2967	3.7234
S1_L_T2905	6.5304	5.7447	5.4519	5.5113	4.5443	3.9507	3.2224	3.2224	3.2224
S1_L_T29050	7.4486	6.8841	6.5344	6.0258	5.6818	5.2894	4.2152	3.2664	3.2224
S1_L_T29051	5.9979	5.4157	5.919	5.7395	5.3099	5.4177	4.3147	3.2224	3.2224
S1_L_T29052	7.0883	6.487	5.5739	5.24	4.0298	4.7211	3.5778	3.2224	3.2224
S1_L_T29053	6.6558	5.622	5.4519	5.1893	4.6818	4.1112	3.2224	3.2224	3.2224
S1_L_T29059	7.7252	7.299	6.6498	6.2889	6.1293	5.7457	4.9928	3.4975	3.2224
S1_L_T29061	7.8668	7.1064	6.4937	6.0544	5.2224	5.2206	4.4953	3.2224	3.2224
S1_L_T29064	6.607	5.5896	5.2713	4.9055	3.8074	4.507	3.2224	3.2224	3.2224
S1_L_T29065	8.2712	7.751	7.2471	6.757	6.2224	6.4176	5.3147	4.47	3.6495
S1_L_T29071	5.9979	5.1751	4.8239	3.8414	3.2224	3.2224	3.2224	3.2224	3.2224
S1_L_T29072	7.476	6.6371	6.919	6.5317	6.4319	5.7938	4.8002	3.2224	3.2224
S1_L_T29076	6.209	5.6536	5.9791	5.9055	5.3099	4.9924	4.1083	3.2224	3.2224
S1_L_T29078	6.304	5.4522	5.3186	4.4694	3.8074	3.7702	3.2224	3.2224	3.2224
S1_L_T29079	6.209	5.7738	5.4937	4.9669	4.6818	4.3226	3.2224	3.2224	3.2224
S1_L_T29082	7.7592	7.0118	7.0226	6.5317	6.2224	5.8172	5.2152	3.2224	3.4893
S1_L_T29083	6.703	5.9372	5.3644	5.0824	3.8074	4.3226	3.2224	3.2224	3.2224
S1_L_T29084	7.106	6.4693	6.4937	6.1893	5.6818	5.1485	4.1083	3.2224	3.2224
S1_L_T29085	6.6316	5.9112	5.7567	5.2889	4.2224	4.1851	3.2224	3.2224	3.2224
S1_L_T29088	5.9979	5.2181	4.9494	4.1893	3.8074	3.6707	3.2224	3.2224	3.2224
S1_L_T2909	7.2718	6.6529	6.5739	5.9366	5.5443	4.9075	4.4078	3.2224	3.2224
S1_L_T29092	6.209	5.4878	5.6498	5.4694	5.0298	4.507	3.2224	3.2224	3.2224
S1_L_T29093	6.273	5.715	5.6124	5.3362	3.8074	4.1112	3.2224	3.2224	3.2224
S1_L_T29095	5.8378	4.9384	5.4937	5.24	4.5443	3.9507	3.2224	3.2224	3.2224
S1_L_T29097	6.1073	5.7738	5.722	5.3362	4.6818	4.3226	3.2224	3.2224	3.2224
S1_L_T29098	5.9595	5.3783	4.888	4.4694	3.2224	3.3229	3.2224	3.2224	3.2224
S1_L_T29101	6.4771	5.7738	6.1458	5.9366	5.6147	4.8631	3.7298	3.2224	3.2224
S1_L_T29102	7.0153	6.5888	5.9791	5.4264	5.0298	5.0726	3.8673	3.2224	3.2224
S1_L_T29103	7.3332	6.7142	6.8402	6.5914	6.2224	5.863	4.6558	3.2224	3.2224
S1_L_T29106	6.209	5.5225	5.7567	5.24	4.5443	3.2224	3.2224	3.2224	3.2224
S1_L_T29107	6.4771	5.6536	5.3644	4.9669	3.8074	3.3229	3.2224	3.2224	3.2224
S1_L_T29109	6.1073	5.1307	5.4519	4.5519	4.0298	3.6707	3.7298	3.2224	3.2224
S1_L_T29112	8.7248	7.9168	7.8643	7.5215	7.0298	6.5212	5.4078	3.6494	4.0448
S1_L_T29116	5.7948	5.8023	5.0649	4.7039	4.3923	4.1112	3.2224	3.2224	3.2224
S1_L_T29119	7.7366	7.0118	6.6864	6.5113	5.8074	5.721	4.5778	3.2224	3.402
S1_L_T29126	7.7592	7.2788	6.9938	6.6858	5.8663	5.9074	4.8673	3.2224	3.2224
S1_L_T2913	5.6576	4.6551	5.6124	5.7743	5.5443	4.618	4.1083	3.2224	3.2224
S1_L_T29136	6.273	5.2181	4.6124	4.382	3.5443	3.3229	3.2224	3.2224	3.2224
S1_L_T2914	6.1759	5.6846	5.888	5.7039	5.6147	4.8173	3.5778	3.2224	3.2224
S1_L_T29143	7.5935	6.9621	6.6312	6.2646	5.6147	5.4177	4.1083	3.2224	3.2224
S1_L_T29147	8.1314	7.6525	8.0649	7.5914	7.1531	6.7699	5.8997	3.6494	4.4879
S1_L_T29148	5.9201	5.2181	5.6864	5.3362	5.3923	4.8631	3.2224	3.2224	3.2224
S1_L_T2915	6.3931	5.6846	6.3186	6.24	5.9229	5.1485	4.5778	3.2224	3.2224
S1_L_T29154	5.9595	5.085	4.6864	4.0824	3.2224	3.2224	3.2224	3.2224	3.2224
S1_L_T29158	7.7479	7.1735	6.5932	6.1633	4.9229	4.77	4.7298	3.2224	3.2224
S1_L_T2916	6.0718	5.2598	5.5739	4.8414	4.9229	4.6705	3.2224	3.2224	3.2224
S1_L_T29160	7.1746	6.5217	6.0649	6.0258	5.4703	4.9075	4.1083	3.2224	3.2224
S1_L_T29161	6.2414	5.5564	5.0083	4.5519	4.2224	3.9507	3.4078	3.2224	3.2224
S1_L_T29163	5.9979	5.6536	4.888	4.2889	3.2224	3.9507	3.2224	3.2224	3.2224
S1_L_T29166	6.304	6.1296	5.4088	5.0824	4.5443	4.4481	3.2224	3.2224	3.2224
S1_L_T29167	8.2712	7.5384	6.8402	6.4905	5.6818	5.7457	4.4078	3.2224	3.2224
S1_L_T2917	6.8148	6.1957	5.888	5.7395	4.8074	4.1851	3.5778	3.2224	3.2224
S1_L_T29173	6.3931	6.0124	5.4088	5.4694	5.1293	5.1485	3.8673	3.2224	3.2224
S1_L_T29175	6.6558	6.0604	6.0649	5.7039	5.5443	5.2206	3.7298	3.2224	3.2224
S1_L_T29178	5.7505	5.3783	5.1193	4.7743	4.0298	3.8633	3.5778	3.2224	3.2224
S1_L_T29179	7.2874	6.487	6.7043	6.5519	5.3099	4.618	3.5778	3.2224	3.2224
S1_L_T29181	6.2414	5.3399	6.1193	6.1893	5.8074	5.3225	4.5778	3.2224	3.2224
S1_L_T29182	6.3931	6.152	5.9494	5.6674	5.3099	4.9924	3.7298	3.2224	3.2224
S1_L_T29183	6.0718	5.1751	5.0649	4.4694	4.6818	3.7702	3.2224	3.2224	3.2224
S1_L_T29185	7.0153	5.8578	6.8402	6.7914	5.6147	5.0726	4.4078	3.2224	3.2224
S1_L_T29191	7.8032	7.1515	6.5344	6.0824	5.8663	5.8172	4.5778	3.7425	3.3091
S1_L_T29192	6.6796	5.8847	5.8563	5.6674	5.0298	4.77	3.4078	3.2224	3.2224
S1_L_T29195	5.1446	4.7164	5.5344	4.6299	4.8074	3.4483	3.2224	3.2224	3.2224
S1_L_T29200	5.6089	5.0378	5.6124	5.0824	4.8074	3.5638	3.4078	3.2224	3.2224
S1_L_T29201	7.9377	7.1952	6.9036	6.4481	5.9229	6.0128	4.5778	3.2224	3.2224
S1_L_T29203	9.2787	8.5923	8.1458	7.5619	6.8948	6.8055	5.7654	4.6489	4.1013
S1_L_T29204	6.0353	5.5896	5.4088	4.7039	4.0298	3.9507	3.4078	3.2224	3.2224
S1_L_T29205	7.3775	6.5217	6.7395	6.3127	5.6818	4.6705	3.5778	3.2224	3.2224
S1_L_T29206	8.0606	7.7728	7.0083	6.6674	6.2668	5.6444	4.7298	3.9123	3.402
S1_L_T29208	7.3629	6.8571	6.6124	6.4264	6.1293	5.7457	4.2152	3.2224	3.402
S1_L_T29210	6.958	5.9627	6.4937	6.3362	5.6147	5.0726	4.3147	3.2224	3.2224
S1_L_T29211	7.967	7.4236	7.2224	6.9055	6.7143	6.2553	5.3147	3.6494	3.3091
S1_L_T29214	5.5584	5.3783	4.9494	3.7039	3.2224	3.2224	3.2224	3.2224	3.2224
S1_L_T29215	6.6316	6.0366	5.7907	5.2889	4.3923	4.3226	3.5778	3.2224	3.2224
S1_L_T29216	6.6316	5.7738	5.7907	5.9967	5.6147	5.0726	3.9928	3.2224	3.2224
S1_L_T29218	5.9595	5.4878	5.0649	4.382	4.5443	3.8633	3.4078	3.2224	3.2224
S1_L_T2922	7.392	7.024	7.0787	7.1633	7.0553	6.8403	6.1083	3.3278	4.2587
S1_L_T29220	6.1073	5.3004	4.5344	3.8414	4.0298	3.5638	3.2224	3.2224	3.2224
S1_L_T29221	5.9595	5.4878	4.5344	4.1893	4.0298	3.2224	3.2224	3.2224	3.2224
S1_L_T29223	5.9201	5.3783	5.0083	4.2889	4.0298	4.1112	3.2224	3.2224	3.2224
S1_L_T2923	6.0353	5.2598	5.1718	5.382	4.6818	4.1851	3.5778	3.2224	3.2224
S1_L_T29232	7.106	6.3389	5.6864	5.5519	4.3923	4.507	3.2224	3.2224	3.2224
S1_L_T29237	5.9201	5.3004	5.4088	5.0824	4.3923	4.3867	3.2224	3.2224	3.2224
S1_L_T2924	5.7505	4.454	5.9494	5.8083	6.2668	4.8631	4.4078	3.2224	3.2224
S1_L_T29241	6.2414	5.2598	5.8563	5.4264	5.4703	4.4481	3.7298	3.2224	3.2224
S1_L_T29242	6.3931	5.622	5.888	5.6299	5.4703	5.0726	4.5778	3.2224	3.2224
S1_L_T29245	5.8795	5.6536	5.3644	4.7743	4.6818	4.0332	3.2224	3.2224	3.2224
S1_L_T29246	6.8362	6.2588	6.3186	6.5519	5.8663	5.0726	3.9928	3.2224	3.2224
S1_L_T29247	7.5163	6.8571	6.6864	6.5519	6.1766	5.7938	4.8673	3.2224	3.2224
S1_L_T29249	6.1759	5.9627	5.2713	4.7039	3.2224	3.9507	3.4078	3.2224	3.2224
S1_L_T29250	6.7261	5.8023	5.6498	5.4694	4.3923	4.4481	3.2224	3.2224	3.2224
S1_L_T29253	6.7261	6.0604	5.5739	5.0258	4.8074	4.5636	3.5778	3.2224	3.2224
S1_L_T29261	6.8779	6.0839	6.5739	6.0544	5.8663	5.4177	4.6558	3.2224	3.2224
S1_L_T29271	7.2718	6.9105	6.7395	6.4264	5.4703	5.111	4.2152	3.2664	3.2224
S1_L_T29273	7.106	6.2793	6.0083	5.6674	5.3923	4.9506	4.2152	3.2224	3.2224
S1_L_T29276	7.1746	6.5217	6.5543	6.2889	5.6818	5.3866	3.9928	3.2224	3.2224
S1_L_T29277	5.3953	4.7164	5.6864	5.6674	4.8074	4.1112	3.5778	3.2224	3.2224
S1_L_T29281	6.209	5.5896	5.722	4.7743	4.5443	4.1851	3.2224	3.2224	3.2224
S1_L_T29286	6.4771	5.5896	5.6498	5.4264	4.9229	4.6705	3.2224	3.2224	3.2224
S1_L_T29290	6.209	5.7738	5.5739	5.7395	5.4703	4.5636	3.5778	3.2224	3.2224
S1_L_T29300	7.476	6.6991	6.0369	5.5113	4.9229	4.3226	3.2224	3.2224	3.2224
S1_L_T29302	7.8353	6.6685	6.6312	5.9669	5.3099	4.7211	4.1083	3.2224	3.2224
S1_L_T29311	6.304	5.8847	5.6124	5.1369	4.9229	4.77	3.2224	3.2224	3.2224
S1_L_T29313	6.8779	5.9627	6.1193	5.6299	5.5443	4.9075	4.3147	3.2224	3.2224
S1_L_T29314	7.1578	6.3389	5.9791	5.7039	4.8074	4.8173	4.4953	3.2224	3.2224
S1_L_T29320	7.2401	6.4332	6.2471	5.382	5.1293	4.8173	4.2152	3.2224	3.2224
S1_L_T29324	6.5564	5.7738	5.6498	5.3362	4.8074	4.1851	3.5778	3.2224	3.2224
S1_L_T29329	6.504	6.0604	6.2952	5.9669	5.8074	5.3866	4.8673	3.2224	3.2224
S1_L_T29333	7.1746	6.6212	6.4305	6.1369	5.4703	5.1485	3.8673	3.2224	3.2224
S1_L_T29334	6.1073	5.4522	4.3644	4.7743	3.2224	3.4483	3.2224	3.2224	3.2224
S1_L_T29336	5.9201	5.0378	5.1193	4.5519	4.2224	3.2224	3.2224	3.2224	3.2224
S1_L_T29347	6.7931	6.1296	5.9791	5.1893	4.0298	3.5638	3.2224	3.2224	3.2224
S1_L_T2935	6.5819	6.1069	5.2713	5.3362	4.5443	4.0332	3.2224	3.2224	3.2224
S1_L_T29353	6.9384	6.2793	6.2471	6.0824	5.8663	5.4778	4.1083	3.2224	3.2224
S1_L_T29355	7.6306	7.1735	7.1326	6.6858	6.0298	5.6959	5.0517	3.3866	3.2224
S1_L_T29358	5.2754	4.454	5.5344	5.1369	4.6818	3.9507	3.2224	3.2224	3.2224
S1_L_T2936	6.5304	5.5896	5.8563	5.3362	5.5443	4.507	3.7298	3.2224	3.2224
S1_L_T29363	6.4217	5.5225	5.9494	5.24	4.9229	4.77	3.2224	3.2224	3.2224
S1_L_T2937	6.8984	6.0604	6.1193	5.7039	5.3923	4.77	4.3147	3.3866	3.2224
S1_L_T29370	6.142	5.4157	5.2224	4.0824	3.2224	3.4483	3.2224	3.2224	3.2224
S1_L_T29372	5.9595	5.4522	5.2224	4.7743	3.8074	3.3229	3.2224	3.2224	3.2224
S1_L_T29373	6.0718	5.6536	5.6124	5.3362	4.3923	4.618	3.5778	3.2224	3.2224
S1_L_T2938	8.4687	7.7362	7.1718	6.9366	6.3517	6.4176	5.3147	3.8299	3.986
S1_L_T29380	5.9595	5.3783	5.1193	4.8414	3.8074	3.6707	3.2224	3.2224	3.2224
S1_L_T29381	6.1759	5.715	5.888	5.382	5.1293	4.9075	3.9928	3.2224	3.2224
S1_L_T29388	7.8874	7.299	6.5344	6.1633	5.4703	5.1485	4.4078	3.2224	3.2224
S1_L_T2939	7.7479	7.2165	6.888	6.4905	5.6818	5.8403	4.6558	3.2224	3.2224
S1_L_T29392	7.2874	6.8974	6.0923	5.9669	5.3099	5.2554	4.4078	3.2664	3.2224
S1_L_T29395	7.7813	7.1735	6.9343	6.5718	5.4703	5.2206	3.8673	3.2224	3.2224
S1_L_T29397	6.273	5.9112	5.7907	5.24	4.3923	4.2555	3.4078	3.2224	3.2224
S1_L_T294	6.703	5.9627	6.1193	5.9055	5.1293	4.3226	3.5778	3.2224	3.2224
S1_L_T29400	6.364	5.8578	4.6864	4.4694	3.5443	4.1112	3.2224	3.2224	3.2224
S1_L_T29407	6.6796	5.9877	6.4729	6.4481	6.1766	5.5635	4.8002	3.2224	3.2224
S1_L_T29409	6.209	5.622	4.8239	4.382	3.2224	4.1112	3.2224	3.2224	3.2224
S1_L_T29410	6.6316	6.2588	6.722	6.7218	6.2224	5.721	4.9928	3.2224	3.2224
S1_L_T29411	7.0153	6.5217	5.9494	5.6299	4.0298	4.3226	3.2224	3.2224	3.2224
S1_L_T29412	5.9201	4.6551	5.1718	4.9669	4.3923	4.507	3.2224	3.2224	3.2224
S1_L_T29419	6.8148	6.4148	6.3417	6.0258	5.8074	5.4177	4.3147	3.2224	3.2224
S1_L_T29422	6.0718	4.886	5.2224	4.6299	3.2224	3.2224	3.2224	3.2224	3.2224
S1_L_T29424	8.8402	8.1118	7.6773	7.3245	6.6487	6.8517	5.8997	4.6727	4.3076
S1_L_T29425	7.606	6.8297	6.8074	6.4264	6.0804	5.9074	4.7298	3.2224	3.7234
S1_L_T29429	7.4346	6.6839	6.7567	6.5317	6.3517	6.6444	5.4078	3.6967	3.4893
S1_L_T29435	5.0745	4.7164	5.1193	5.6299	4.9229	4.8173	3.8673	3.2224	3.2224
S1_L_T29437	6.1073	5.4522	5.0083	4.5519	4.5443	3.9507	3.4078	3.2224	3.2224
S1_L_T29439	6.273	5.6846	5.1718	4.4694	4.2224	3.9507	3.4078	3.2224	3.2224
S1_L_T2944	6.4496	6.0366	5.7567	5.3362	5.0298	4.5636	3.4078	3.2224	3.2224
S1_L_T29441	6.209	5.9112	5.8239	5.8083	4.9229	5.3549	4.5778	3.2224	3.2224
S1_L_T29443	6.3931	5.4878	5.0083	4.7039	4.5443	3.7702	3.2224	3.2224	3.2224
S1_L_T29445	6.7711	6.0604	5.9791	5.24	4.8074	4.7211	3.2224	3.2224	3.2224
S1_L_T29448	5.9201	5.5564	4.4519	4.4694	4.2224	4.618	3.5778	3.2224	3.2224
S1_L_T2945	7.1746	6.6685	6.4519	6.4264	6.2224	5.6444	4.7298	3.2224	3.2224
S1_L_T29452	7.3481	6.6371	6.5932	6.2149	5.4703	5.3866	4.4078	3.2664	3.2224
S1_L_T29454	6.0718	5.7738	5.7567	5.4694	5.3099	5.033	4.4953	3.2224	3.2224
S1_L_T29463	6.273	5.715	5.8563	5.8414	5.2224	4.618	3.2224	3.2224	3.2224
S1_L_T29466	6.2414	5.4157	5.1193	4.4694	3.8074	3.2224	3.2224	3.2224	3.2224
S1_L_T29475	5.8795	5.2181	5.2224	4.0824	4.0298	3.6707	3.4078	3.2224	3.2224
S1_L_T29476	6.0718	5.1307	5.4088	4.9055	3.8074	3.9507	3.2224	3.2224	3.2224
S1_L_T29478	6.2414	5.6536	5.4519	4.9669	4.6818	3.6707	3.2224	3.2224	3.2224
S1_L_T29482	5.9979	5.3783	5.9791	5.9055	5.3099	4.8631	4.1083	3.2224	3.2224
S1_L_T29487	7.5425	6.8297	7.0369	6.5317	6.3923	6.2553	4.8002	3.2224	3.4893
S1_L_T29488	7.1913	6.6685	6.5543	6.2149	5.2224	4.9924	4.4078	3.2224	3.2224
S1_L_T29492	6.6796	6.174	5.4519	5.1893	4.8074	4.8173	3.9928	3.2224	3.2224
S1_L_T29499	6.8362	6.152	5.7567	5.0258	4.2224	4.0332	3.5778	3.2224	3.2224
S1_L_T29500	5.8795	5.1307	5.3644	4.6299	4.3923	4.3226	3.2224	3.2224	3.2224
S1_L_T29501	6.8572	6.0604	5.919	5.6299	4.6818	4.6705	3.4078	3.2224	3.2224
S1_L_T29507	5.9595	5.4878	5.919	5.4264	4.0298	4.3867	3.4078	3.2224	3.2224
S1_L_T29514	6.9774	6.3389	6.0649	5.5113	4.9229	5.5635	4.9314	3.7868	3.5716
S1_L_T29520	5.9595	5.2598	4.7567	4.9055	3.2224	3.4483	3.2224	3.2224	3.2224
S1_L_T29522	6.7261	6.152	5.919	5.5914	4.6818	4.2555	3.7298	3.2224	3.2224
S1_L_T29524	6.8984	6.174	6.2952	5.6674	5.2224	4.77	4.2152	3.2224	3.2224
S1_L_T29525	6.364	5.9372	5.6498	5.0258	4.3923	4.4481	3.2224	3.2224	3.2224
S1_L_T29528	6.958	6.174	6.6498	6.6299	5.9229	5.033	4.3147	3.2224	3.2224
S1_L_T2953	7.224	6.6212	6.2952	6.1369	5.3923	5.0726	3.5778	3.2224	3.2224
S1_L_T29534	6.5564	5.9372	5.7567	5.6674	5.3923	5.111	4.3147	3.2224	3.2224
S1_L_T29540	8.7919	8.3087	7.8482	7.4044	7.0298	6.6045	5.2152	4.3271	4.0448
S1_L_T29544	6.273	5.7447	5.919	5.5113	5.4703	5.033	4.1083	3.2224	3.2224
S1_L_T29546	6.1759	5.4878	5.8563	5.7395	4.3923	4.507	3.8673	3.2224	3.2224
S1_L_T29548	8.1656	7.0833	7.5641	6.9366	5.746	5.2206	4.9314	3.2224	3.3091
S1_L_T29549	7.1913	6.2793	6.3186	5.9967	5.2224	5.185	4.2152	3.2224	3.2224
S1_L_T29553	6.0718	5.5564	4.7567	4.0824	3.8074	3.4483	3.2224	3.2224	3.2224
S1_L_T29556	7.3629	6.7292	6.9036	6.9055	6.2668	5.7699	5.4078	3.2224	3.2224
S1_L_T29563	6.7488	6.152	5.7907	5.5914	5.3099	5.1485	3.9928	3.2224	3.2224
S1_L_T29564	6.4496	5.8023	5.2713	4.7743	4.6818	4.2555	3.2224	3.2224	3.2224
S1_L_T29567	7.2874	6.7586	7.0649	6.5519	5.3099	5.1485	3.7298	3.2224	3.2224
S1_L_T29568	6.958	6.487	6.9494	6.7914	6.4703	5.8854	4.9928	3.2224	3.3091
S1_L_T29569	8.0146	7.1625	6.6682	6.2149	5.3923	5.4177	3.9928	3.2664	3.2224
S1_L_T2957	9.321	8.6206	8.1126	7.6108	7.2448	7.0918	5.8673	4.6489	4.3548
S1_L_T29573	7.1407	6.5556	6.6498	6.3127	5.9773	5.5635	4.4078	3.2224	3.2224
S1_L_T29574	7.5294	6.6051	6.1718	5.8083	5.1293	4.5636	3.9928	3.2224	3.2224
S1_L_T29575	8.6783	8.1622	8.0923	7.8249	7.58	7.4777	6.6746	4.8916	4.8265
S1_L_T29579	6.3343	5.9112	5.919	5.0824	5.3099	4.8631	4.4078	3.2224	3.2224
S1_L_T29589	5.9595	5.4157	5.6498	5.1893	4.8074	4.618	3.7298	3.2224	3.2224
S1_L_T29597	5.9201	5.1751	4.9494	4.5519	3.2224	3.3229	3.2224	3.2224	3.2224
S1_L_T29598	6.1073	5.5896	5.2224	4.5519	4.0298	3.7702	3.7298	3.2224	3.2224
S1_L_T29601	7.7479	6.744	7.0649	6.8898	6.2668	5.618	5.0517	3.2224	3.2224
S1_L_T29602	6.4496	5.7447	6.1973	6.24	5.8663	5.1485	4.4953	3.2224	3.2224
S1_L_T29603	6.304	5.622	5.6498	4.7743	3.8074	3.4483	3.2224	3.2224	3.2224
S1_L_T29605	7.1407	6.5888	6.5344	5.8738	5.0298	4.5636	3.8673	3.2224	3.2224
S1_L_T29610	7.8564	7.1952	7.2224	6.8738	6.4703	6.0128	5.1083	3.2224	3.4893
S1_L_T29611	6.209	5.8847	5.4088	4.8414	4.2224	3.4483	3.2224	3.2224	3.2224
S1_L_T29615	6.6796	6.0124	5.4937	5.0258	4.0298	4.3867	3.2224	3.2224	3.2224
S1_L_T2962	6.209	5.4522	5.3186	5.24	4.0298	4.0332	3.2224	3.2224	3.2224
S1_L_T29620	7.7022	6.9365	7.3531	7.0544	6.4703	6.4924	5.6932	3.2224	3.986
S1_L_T29625	7.2874	6.6839	7.2952	7.0402	6.58	5.8172	5.2658	3.2224	3.402
S1_L_T29626	5.5584	5.3004	5.7567	5.7039	5.3099	5.033	3.2224	3.2224	3.2224
S1_L_T29632	6.4496	5.4522	6.0923	5.5519	5.6147	4.6705	3.8673	3.2224	3.2224
S1_L_T29635	7.3181	6.5723	6.2224	5.9669	5.8074	5.2894	4.6558	3.2224	3.2224
S1_L_T29640	6.0353	5.4522	4.7567	4.2889	3.8074	3.6707	3.2224	3.2224	3.2224
S1_L_T29643	7.4064	6.5723	6.6682	6.1893	5.4703	5.3549	4.4953	3.2224	3.2224
S1_L_T29645	6.3343	5.9877	5.722	5.1893	5.2224	4.8173	3.8673	3.2224	3.2224
S1_L_T29646	7.4624	6.9871	6.6498	6.2646	5.9229	5.8172	4.8673	3.4431	3.2224
S1_L_T29650	6.209	5.4522	5.722	5.7395	4.9229	4.5636	3.4078	3.2224	3.2224
S1_L_T29656	7.1234	5.9372	6.2471	6.24	5.6147	5.185	4.6558	3.2224	3.2224
S1_L_T2966	7.5682	7.0599	7.0649	6.8249	6.1766	5.9505	4.9314	3.2224	3.2224
S1_L_T29660	5.7948	5.2598	5.0083	4.1893	4.3923	3.8633	3.2224	3.2224	3.2224
S1_L_T29662	6.273	5.4522	5.0083	4.6299	4.0298	3.7702	3.2224	3.2224	3.2224
S1_L_T29667	6.304	5.8023	6.0923	5.7395	5.4703	4.6705	3.8673	3.2224	3.2224
S1_L_T29668	5.7505	5.5564	6.2713	6.0824	5.1293	4.1851	3.9928	3.2224	3.2224
S1_L_T29671	6.1073	4.9384	5.0649	4.7743	4.6818	3.5638	3.2224	3.2224	3.2224
S1_L_T29677	6.8984	6.3193	6.0923	5.8083	5.2224	4.6705	3.7298	3.2224	3.2224
S1_L_T29683	6.2414	5.3783	4.7567	4.1893	3.8074	3.6707	3.2224	3.2224	3.2224
S1_L_T29686	4.754	4.1329	5.8239	5.7039	5.6147	4.2555	4.2152	3.2224	3.2224
S1_L_T29692	8.9666	8.1732	8.9569	8.9134	8.8445	7.9291	7.3027	3.2224	5.6092
S1_L_T29694	5.8795	5.1751	5.4088	5.4264	5.2224	4.507	3.4078	3.2224	3.2224
S1_L_T29696	6.3343	5.1751	5.0083	5.0824	4.2224	4.1112	3.2224	3.2224	3.2224
S1_L_T29697	6.8779	6.217	6.7395	6.1099	5.6818	5.185	4.3147	3.2224	3.2224
S1_L_T29702	6.364	5.5225	4.8239	4.9669	4.2224	3.7702	3.8673	3.2224	3.2224
S1_L_T29703	7.5682	7.1625	7.0649	6.5718	6.0804	5.7938	4.4078	3.2224	3.2224
S1_L_T29707	5.8795	4.9384	5.888	5.6299	5.2224	4.5636	3.2224	3.2224	3.2224
S1_L_T29709	5.9201	5.085	5.2713	4.5519	4.6818	4.3226	3.4078	3.2224	3.2224
S1_L_T29713	7.4486	6.9746	6.4305	6.0258	5.3099	5.3549	3.9928	3.9518	3.2224
S1_L_T29721	7.2078	6.6529	6.7907	6.7914	6.0298	5.4177	4.8002	3.2224	3.402
S1_L_T29722	7.224	6.3389	6.2224	5.8414	5.5443	4.9075	4.1083	3.3278	3.2224
S1_L_T29723	7.4206	6.7142	6.0369	5.7743	5.3099	5.111	4.1083	3.2664	3.2224
