id,dg
S1_L_T41132,0.33961
S1_L_T4114,0.42125
S1_L_T41140,0.44021
S1_L_T41149,0.34996
S1_L_T4115,0.3437
S1_L_T41153,0.26567
S1_L_T41157,0.35647
S1_L_T41167,0.40211
S1_L_T41168,0.33806
S1_L_T41169,0.47713
S1_L_T4117,0.30098
S1_L_T41171,0.46986
S1_L_T41172,0.40875
S1_L_T41177,0.45975
S1_L_T41181,0.32655
S1_L_T41188,0.40551
S1_L_T41189,0.39095
S1_L_T4119,0.43058
S1_L_T41192,0.36166
S1_L_T41198,0.4271
S1_L_T412,0.39362
S1_L_T41201,0.49524
S1_L_T41205,0.41525
S1_L_T4121,0.35585
S1_L_T41211,0.34599
S1_L_T41214,0.32427
S1_L_T4122,0.40145
S1_L_T41222,0.43309
S1_L_T41223,0.41399
S1_L_T41227,0.37281
S1_L_T4123,0.48044
S1_L_T41231,0.37801
S1_L_T41236,0.45216
S1_L_T41239,0.34634
S1_L_T41241,0.32701
S1_L_T41243,0.28526
S1_L_T41244,0.35774
S1_L_T41247,0.33108
S1_L_T41248,0.38314
S1_L_T41249,0.30526
S1_L_T41252,0.34009
S1_L_T41253,0.52367
S1_L_T41256,0.4115
S1_L_T41259,0.45252
S1_L_T41262,0.48977
S1_L_T41263,0.44626
S1_L_T41264,0.36685
S1_L_T41265,0.3518
S1_L_T41266,0.29754
S1_L_T41267,0.43881
S1_L_T4127,0.39105
S1_L_T41270,0.3422
S1_L_T41272,0.53523
S1_L_T41273,0.3545
S1_L_T41275,0.4136
S1_L_T41278,0.33051
S1_L_T41282,0.34374
S1_L_T41285,0.46872
S1_L_T41287,0.36986
S1_L_T41290,0.42298
S1_L_T41291,0.39821
S1_L_T41294,0.29884
S1_L_T41295,0.47784
S1_L_T41298,0.38988
S1_L_T41301,0.40767
S1_L_T4131,0.40014
S1_L_T41310,0.38951
S1_L_T41313,0.37906
S1_L_T41315,0.40815
S1_L_T41316,0.31112
S1_L_T41321,0.39881
S1_L_T41325,0.53237
S1_L_T41326,0.25958
S1_L_T41330,0.4529
S1_L_T41332,0.24986
S1_L_T41334,0.44779
S1_L_T41335,0.39067
S1_L_T4134,0.31246
S1_L_T41343,0.33688
S1_L_T41346,0.36065
S1_L_T41352,0.31856
S1_L_T41353,0.36497
S1_L_T41355,0.34014
S1_L_T41359,0.39722
S1_L_T41361,0.29439
S1_L_T41362,0.42937
S1_L_T41364,0.42597
S1_L_T41370,0.30296
S1_L_T41373,0.30572
S1_L_T41376,0.38441
S1_L_T4138,0.43536
S1_L_T41384,0.49356
S1_L_T41390,0.4163
S1_L_T41394,0.32614
S1_L_T41400,0.32498
S1_L_T41401,0.35654
S1_L_T41406,0.38177
S1_L_T41407,0.28781
S1_L_T41411,0.32115
S1_L_T41414,0.28548
S1_L_T41415,0.46977
S1_L_T41418,0.39036
S1_L_T41424,0.45101
S1_L_T41429,0.31568
S1_L_T4143,0.51626
S1_L_T41430,0.42799
S1_L_T41432,0.36433
S1_L_T41439,0.44408
S1_L_T41440,0.4138
S1_L_T41441,0.3625
S1_L_T41443,0.33205
S1_L_T41450,0.44102
S1_L_T41451,0.45495
S1_L_T41452,0.35769
S1_L_T41455,0.34458
S1_L_T41459,0.40092
S1_L_T4146,0.46717
S1_L_T41460,0.45132
S1_L_T41462,0.43008
S1_L_T41463,0.45297
S1_L_T41465,0.33445
S1_L_T41467,0.45799
S1_L_T41472,0.32702
S1_L_T41475,0.37785
S1_L_T41477,0.34496
S1_L_T41479,0.31901
S1_L_T4148,0.48302
S1_L_T41480,0.46261
S1_L_T41481,0.4269
S1_L_T41483,0.5078
S1_L_T41484,0.40407
S1_L_T41487,0.2948
S1_L_T41493,0.33788
S1_L_T41496,0.46108
S1_L_T41498,0.35983
S1_L_T415,0.36254
S1_L_T4150,0.41419
S1_L_T41502,0.35677
S1_L_T41504,0.43043
S1_L_T41505,0.3121
S1_L_T41506,0.30958
S1_L_T41507,0.31491
S1_L_T41511,0.38108
S1_L_T41513,0.29272
S1_L_T41514,0.27032
S1_L_T41516,0.39241
S1_L_T41517,0.32562
S1_L_T41522,0.39486
S1_L_T41531,0.51675
S1_L_T41534,0.4006
S1_L_T41536,0.43504
S1_L_T41539,0.39027
S1_L_T4154,0.34495
S1_L_T41540,0.48876
S1_L_T41541,0.27106
S1_L_T41542,0.37559
S1_L_T41543,0.3683
S1_L_T41546,0.45934
S1_L_T41551,0.40719
S1_L_T41557,0.36767
S1_L_T4156,0.37886
S1_L_T41560,0.31894
S1_L_T41562,0.32813
S1_L_T41563,0.48822
S1_L_T41565,0.37317
S1_L_T41573,0.24929
S1_L_T4158,0.32178
S1_L_T41581,0.32418
S1_L_T41584,0.54216
S1_L_T41585,0.25627
S1_L_T41586,0.28113
S1_L_T41587,0.38386
S1_L_T41588,0.36909
S1_L_T4160,0.40671
S1_L_T41602,0.40738
S1_L_T41606,0.42738
S1_L_T41607,0.3267
S1_L_T41608,0.33012
S1_L_T41614,0.4931
S1_L_T41627,0.41622
S1_L_T4163,0.41182
S1_L_T41631,0.36733
S1_L_T41633,0.43984
S1_L_T41634,0.31586
S1_L_T41635,0.31799
S1_L_T41637,0.30358
S1_L_T41638,0.37892
S1_L_T41639,0.31319
S1_L_T4164,0.3357
S1_L_T41640,0.4143
S1_L_T41643,0.46144
S1_L_T41645,0.51009
S1_L_T41655,0.29291
S1_L_T41657,0.34969
S1_L_T41660,0.44994
S1_L_T41661,0.43528
S1_L_T41662,0.507
S1_L_T41663,0.21596
S1_L_T41665,0.29209
S1_L_T41666,0.37561
S1_L_T41667,0.4783
S1_L_T4167,0.3471
S1_L_T41672,0.42222
S1_L_T41674,0.26643
S1_L_T41676,0.3914
S1_L_T41678,0.53841
S1_L_T41680,0.46335
S1_L_T41687,0.42628
S1_L_T41688,0.43985
S1_L_T41689,0.32933
S1_L_T41690,0.43474
S1_L_T41691,0.391
S1_L_T41692,0.41635
S1_L_T41696,0.32089
S1_L_T41697,0.36357
S1_L_T41702,0.33764
S1_L_T41706,0.32353
S1_L_T41707,0.33499
S1_L_T4171,0.33341
S1_L_T41711,0.35616
S1_L_T41713,0.38716
S1_L_T41718,0.27215
S1_L_T4172,0.31865
S1_L_T41723,0.43662
S1_L_T41726,0.38951
S1_L_T41728,0.30909
S1_L_T41729,0.44468
S1_L_T41732,0.42274
S1_L_T41733,0.5119
S1_L_T41737,0.40267
S1_L_T41739,0.30458
S1_L_T4174,0.21213
S1_L_T41744,0.39982
S1_L_T41746,0.50345
S1_L_T4175,0.46382
S1_L_T41752,0.34232
S1_L_T41755,0.28504
S1_L_T41756,0.35141
S1_L_T41765,0.35272
S1_L_T41766,0.45291
S1_L_T41767,0.47203
S1_L_T41768,0.3947
S1_L_T41769,0.30891
S1_L_T41771,0.23784
S1_L_T41774,0.44046
S1_L_T41775,0.29222
S1_L_T41776,0.32937
S1_L_T41782,0.32
S1_L_T41783,0.45541
S1_L_T41784,0.33735
S1_L_T41787,0.43487
S1_L_T41789,0.39066
S1_L_T4179,0.46283
S1_L_T41792,0.31172
S1_L_T41796,0.33834
S1_L_T41797,0.38857
S1_L_T41798,0.35143
S1_L_T41803,0.23418
S1_L_T41805,0.42563
S1_L_T41807,0.45902
S1_L_T4181,0.32642
S1_L_T41810,0.31965
S1_L_T41815,0.48475
S1_L_T41816,0.39103
S1_L_T41817,0.37909
S1_L_T41818,0.41908
S1_L_T41820,0.31181
S1_L_T41822,0.47457
S1_L_T41828,0.28884
S1_L_T41833,0.34941
S1_L_T41838,0.1
S1_L_T41843,0.41942
S1_L_T41846,0.41599
S1_L_T41847,0.47587
S1_L_T41848,0.39091
S1_L_T41849,0.5042
S1_L_T41860,0.31924
S1_L_T41862,0.48836
S1_L_T41864,0.30364
S1_L_T41865,0.25701
S1_L_T41867,0.37782
S1_L_T41869,0.18785
S1_L_T41871,0.38106
S1_L_T41874,0.49095
S1_L_T41875,0.41435
S1_L_T41877,0.39286
S1_L_T41878,0.44842
S1_L_T41882,0.28475
S1_L_T41886,0.38051
S1_L_T41889,0.35649
S1_L_T41892,0.36498
S1_L_T41893,0.42504
S1_L_T41894,0.49629
S1_L_T41895,0.36503
S1_L_T41897,0.30971
S1_L_T41898,0.35901
S1_L_T4190,0.48082
S1_L_T41903,0.31322
S1_L_T41904,0.34436
S1_L_T4191,0.36762
S1_L_T41913,0.34882
S1_L_T41920,0.40862
S1_L_T41922,0.42292
S1_L_T41924,0.4747
S1_L_T41926,0.33315
S1_L_T41928,0.26343
S1_L_T41929,0.4131
S1_L_T41930,0.29496
S1_L_T41934,0.47358
S1_L_T41947,0.50727
S1_L_T41948,0.53256
S1_L_T41951,0.44052
S1_L_T41956,0.35439
S1_L_T41958,0.3815
S1_L_T41961,0.41316
S1_L_T41962,0.30693
S1_L_T41969,0.39941
S1_L_T41971,0.3665
S1_L_T41972,0.28343
S1_L_T41977,0.34865
S1_L_T4198,0.32311
S1_L_T41980,0.35677
S1_L_T41982,0.39627
S1_L_T41991,0.34157
S1_L_T41995,0.4039
S1_L_T41997,0.46673
S1_L_T420,0.29858
S1_L_T42005,0.33332
S1_L_T42006,0.32512
S1_L_T4201,0.46383
S1_L_T42011,0.32576
S1_L_T42016,0.31602
S1_L_T42020,0.32559
S1_L_T42024,0.45172
S1_L_T42030,0.33888
S1_L_T42036,0.30948
S1_L_T42040,0.42135
S1_L_T42043,0.38379
S1_L_T42045,0.36171
S1_L_T42048,0.46113
S1_L_T42051,0.37009
S1_L_T42052,0.33709
S1_L_T42053,0.45604
S1_L_T42055,0.41938
S1_L_T42063,0.45773
S1_L_T42068,0.44669
S1_L_T42072,0.28981
S1_L_T42079,0.50507
S1_L_T4208,0.36158
S1_L_T42082,0.29263
S1_L_T42083,0.38609
S1_L_T42088,0.46249
S1_L_T42093,0.39309
S1_L_T42104,0.35554
S1_L_T42106,0.33718
S1_L_T42108,0.32882
S1_L_T42110,0.39947
S1_L_T42112,0.44848
S1_L_T42113,0.37341
S1_L_T42115,0.45413
S1_L_T42117,0.36824
S1_L_T42119,0.35611
S1_L_T42120,0.41276
S1_L_T42121,0.39259
S1_L_T42127,0.42109
S1_L_T42132,0.42906
S1_L_T42138,0.28517
S1_L_T4214,0.52659
S1_L_T42145,0.36215
S1_L_T42151,0.30219
S1_L_T42153,0.34725
S1_L_T42156,0.51213
S1_L_T42157,0.47614
S1_L_T42159,0.51411
S1_L_T42160,0.29926
S1_L_T42163,0.397
S1_L_T42164,0.32646
S1_L_T4217,0.20593
S1_L_T42171,0.33976
S1_L_T42174,0.39814
S1_L_T42181,0.4157
S1_L_T42182,0.47118
S1_L_T42183,0.42478
S1_L_T42189,0.48192
S1_L_T4219,0.43614
S1_L_T42193,0.39947
S1_L_T42197,0.36457
S1_L_T42202,0.36156
S1_L_T42203,0.40093
S1_L_T42205,0.32916
S1_L_T42208,0.41224
S1_L_T42209,0.37901
S1_L_T42210,0.54216
S1_L_T42215,0.45953
S1_L_T42216,0.4953
S1_L_T4222,0.37938
S1_L_T42225,0.3306
S1_L_T42226,0.407
S1_L_T42237,0.37203
S1_L_T42238,0.39923
S1_L_T42239,0.31366
S1_L_T4224,0.41889
S1_L_T42245,0.53232
S1_L_T42246,0.39118
S1_L_T42247,0.34759
S1_L_T4225,0.30947
S1_L_T42250,0.32186
S1_L_T42251,0.28362
S1_L_T42252,0.41127
S1_L_T42259,0.32092
S1_L_T42262,0.42263
S1_L_T42266,0.43364
S1_L_T42267,0.36182
S1_L_T4227,0.28076
S1_L_T42271,0.5094
S1_L_T42272,0.31554
S1_L_T42273,0.4837
S1_L_T42274,0.45919
S1_L_T42276,0.34739
S1_L_T42278,0.34393
S1_L_T42279,0.33721
S1_L_T4228,0.2996
S1_L_T42291,0.31404
S1_L_T42292,0.4643
S1_L_T42295,0.42571
S1_L_T42298,0.44528
S1_L_T42299,0.39491
S1_L_T4230,0.44236
S1_L_T42302,0.47541
S1_L_T42305,0.42234
S1_L_T42308,0.41095
S1_L_T42311,0.3849
S1_L_T42314,0.44524
S1_L_T42318,0.36067
S1_L_T4232,0.31591
S1_L_T42324,0.49057
S1_L_T4233,0.19725
S1_L_T42334,0.35649
S1_L_T42338,0.31865
S1_L_T42341,0.33036
S1_L_T42345,0.35453
S1_L_T42346,0.40349
S1_L_T42349,0.34941
S1_L_T4235,0.37177
S1_L_T42352,0.42094
S1_L_T42354,0.35707
S1_L_T42355,0.37408
S1_L_T42357,0.4566
S1_L_T42358,0.29746
S1_L_T42359,0.40571
S1_L_T42361,0.41158
S1_L_T42363,0.29385
S1_L_T42365,0.3555
S1_L_T42371,0.44626
S1_L_T42373,0.42096
S1_L_T42376,0.36125
S1_L_T42377,0.35244
S1_L_T42378,0.3429
S1_L_T4238,0.30093
S1_L_T42381,0.34669
S1_L_T42383,0.35447
S1_L_T42384,0.48951
S1_L_T42388,0.34105
S1_L_T42393,0.31049
S1_L_T42394,0.36206
S1_L_T42395,0.37622
S1_L_T4240,0.33068
S1_L_T42401,0.50022
S1_L_T42404,0.48551
S1_L_T42405,0.51953
S1_L_T4241,0.33128
S1_L_T42411,0.42514
S1_L_T42414,0.41489
S1_L_T42415,0.50657
S1_L_T42416,0.29339
S1_L_T42418,0.44489
S1_L_T4242,0.29742
S1_L_T42424,0.40583
S1_L_T42429,0.29028
S1_L_T42430,0.27937
S1_L_T42431,0.39042
S1_L_T42433,0.32864
S1_L_T42434,0.41503
S1_L_T42439,0.33883
S1_L_T42442,0.48686
S1_L_T42448,0.33337
S1_L_T4245,0.46504
S1_L_T42453,0.3825
S1_L_T42454,0.33717
S1_L_T42456,0.36164
S1_L_T42457,0.33769
S1_L_T42458,0.30138
S1_L_T42460,0.33565
S1_L_T42466,0.31193
S1_L_T42471,0.31915
S1_L_T42472,0.35847
S1_L_T42473,0.4399
S1_L_T42479,0.47824
S1_L_T42481,0.39617
S1_L_T42483,0.41132
S1_L_T42485,0.32157
S1_L_T42492,0.42959
S1_L_T42495,0.40391
S1_L_T42498,0.52113
S1_L_T42500,0.42303
S1_L_T42510,0.4562
S1_L_T42511,0.44456
S1_L_T42517,0.29594
S1_L_T42523,0.28143
S1_L_T42526,0.34925
S1_L_T42529,0.2848
S1_L_T42530,0.32862
S1_L_T42533,0.34051
S1_L_T42536,0.30702
S1_L_T42537,0.39392
S1_L_T42542,0.5146
S1_L_T42560,0.37893
S1_L_T42561,0.4355
S1_L_T42574,0.3254
S1_L_T42577,0.41901
S1_L_T42578,0.34562
S1_L_T4258,0.34167
S1_L_T42580,0.45453
S1_L_T42584,0.44776
S1_L_T42587,0.39897
S1_L_T42589,0.31259
S1_L_T4259,0.29957
S1_L_T42594,0.27106
S1_L_T42598,0.5007
S1_L_T426,0.30108
S1_L_T4260,0.44525
S1_L_T42609,0.53404
S1_L_T42610,0.30727
S1_L_T42611,0.45386
S1_L_T42613,0.31465
S1_L_T42616,0.33495
S1_L_T42617,0.34352
S1_L_T4262,0.31244
S1_L_T42620,0.4702
S1_L_T42621,0.29794
S1_L_T42623,0.3103
S1_L_T42626,0.32247
S1_L_T42627,0.29604
S1_L_T42633,0.45118
S1_L_T42634,0.39394
S1_L_T42635,0.31255
S1_L_T42636,0.29401
S1_L_T42641,0.39387
S1_L_T42645,0.37357
S1_L_T42648,0.31904
S1_L_T42652,0.30152
S1_L_T42653,0.4417
S1_L_T42659,0.48453
S1_L_T42661,0.26795
S1_L_T42662,0.3428
S1_L_T42666,0.3519
S1_L_T42671,0.3642
S1_L_T42672,0.4996
S1_L_T42674,0.30837
S1_L_T4268,0.35323
S1_L_T42681,0.2418
S1_L_T42684,0.46001
S1_L_T42685,0.29476
S1_L_T42689,0.4639
S1_L_T42691,0.3185
S1_L_T42694,0.48104
S1_L_T42695,0.27331
S1_L_T42699,0.44398
S1_L_T42700,0.32123
S1_L_T42703,0.52849
S1_L_T42705,0.33407
S1_L_T42706,0.29731
S1_L_T42708,0.35991
S1_L_T42712,0.34737
S1_L_T42714,0.2887
S1_L_T42716,0.31793
S1_L_T42717,0.3081
S1_L_T42721,0.36994
S1_L_T42725,0.50657
S1_L_T42727,0.28448
S1_L_T42728,0.31009
S1_L_T42729,0.3753
S1_L_T42730,0.46836
S1_L_T42731,0.43547
S1_L_T42734,0.40057
S1_L_T42735,0.30138
S1_L_T4274,0.31996
S1_L_T42744,0.32123
S1_L_T42745,0.36279
S1_L_T42747,0.34606
S1_L_T42754,0.47853
S1_L_T42757,0.44579
S1_L_T42758,0.36838
S1_L_T42760,0.38207
S1_L_T42761,0.53847
S1_L_T42765,0.45463
S1_L_T42766,0.44015
S1_L_T4277,0.29974
S1_L_T42770,0.29212
S1_L_T42774,0.52419
S1_L_T42775,0.42009
S1_L_T42781,0.37139
S1_L_T42782,0.4676
S1_L_T42786,0.35614
S1_L_T42790,0.33058
S1_L_T42792,0.33998
S1_L_T42794,0.30199
S1_L_T42796,0.36369
S1_L_T42797,0.42087
S1_L_T4280,0.4075
S1_L_T42801,0.45067
S1_L_T42802,0.36849
S1_L_T42804,0.4338
S1_L_T42807,0.36046
S1_L_T42809,0.32296
S1_L_T42810,0.37435
S1_L_T42811,0.51024
S1_L_T42814,0.56212
S1_L_T42815,0.40681
S1_L_T42816,0.28699
S1_L_T42817,0.21692
S1_L_T42820,0.35752
S1_L_T42821,0.25644
S1_L_T42822,0.37525
S1_L_T42824,0.43496
S1_L_T42825,0.46539
S1_L_T42826,0.41175
S1_L_T42827,0.36123
S1_L_T4283,0.34873
S1_L_T42836,0.31105
S1_L_T42837,0.28728
S1_L_T42838,0.30667
S1_L_T42840,0.44974
S1_L_T42841,0.38311
S1_L_T42844,0.36276
S1_L_T42845,0.47372
S1_L_T42847,0.3941
S1_L_T42848,0.36838
S1_L_T4285,0.3943
S1_L_T42856,0.46027
S1_L_T42857,0.48157
S1_L_T42862,0.4044
S1_L_T42864,0.52384
S1_L_T42869,0.40288
S1_L_T42870,0.39911
S1_L_T42871,0.44904
S1_L_T42874,0.33595
S1_L_T42879,0.28718
S1_L_T42880,0.40276
S1_L_T42882,0.30194
S1_L_T42883,0.17457
S1_L_T42885,0.4765
S1_L_T4289,0.3356
S1_L_T42892,0.45753
S1_L_T42894,0.46279
S1_L_T42897,0.30575
S1_L_T42898,0.4883
S1_L_T42908,0.40435
S1_L_T4291,0.36357
S1_L_T42912,0.27109
S1_L_T42916,0.53655
S1_L_T42917,0.30322
S1_L_T42923,0.31055
S1_L_T42925,0.42388
S1_L_T4293,0.42092
S1_L_T42932,0.34037
S1_L_T42934,0.28496
S1_L_T42942,0.31433
S1_L_T42944,0.40619
S1_L_T42950,0.33614
S1_L_T42955,0.28114
S1_L_T42957,0.34456
S1_L_T42959,0.27936
S1_L_T42962,0.40986
S1_L_T42965,0.48421
S1_L_T42967,0.49132
S1_L_T42968,0.45484
S1_L_T42970,0.56697
S1_L_T42977,0.45854
S1_L_T42981,0.32227
S1_L_T42985,0.39346
S1_L_T4299,0.14136
S1_L_T42993,0.39479
S1_L_T42995,0.34492
S1_L_T42996,0.46293
S1_L_T42997,0.40813
S1_L_T43,0.41632
S1_L_T4300,0.22565
S1_L_T43012,0.3178
S1_L_T43015,0.42076
S1_L_T43017,0.34466
S1_L_T43018,0.32835
S1_L_T43021,0.27835
S1_L_T43022,0.4635
S1_L_T43029,0.42808
S1_L_T43032,0.40113
S1_L_T43033,0.34592
S1_L_T43034,0.40189
S1_L_T43039,0.36274
S1_L_T43047,0.39816
S1_L_T43049,0.43603
S1_L_T43052,0.32314
S1_L_T43055,0.32761
S1_L_T43056,0.45885
S1_L_T43057,0.41707
S1_L_T43058,0.47605
S1_L_T43059,0.32904
S1_L_T4306,0.33512
S1_L_T43061,0.42143
S1_L_T43069,0.30096
S1_L_T43073,0.34125
S1_L_T43078,0.33196
S1_L_T43081,0.39996
S1_L_T43082,0.37899
S1_L_T43083,0.39373
S1_L_T43086,0.43885
S1_L_T43089,0.31866
S1_L_T43091,0.40465
S1_L_T43094,0.38903
S1_L_T43098,0.29138
S1_L_T43099,0.52175
S1_L_T4310,0.30377
S1_L_T43105,0.33392
S1_L_T43108,0.38271
S1_L_T43109,0.5287
S1_L_T43117,0.35557
S1_L_T43121,0.26436
S1_L_T43129,0.31538
S1_L_T43131,0.38202
S1_L_T43132,0.42151
S1_L_T43136,0.39045
S1_L_T43139,0.29972
S1_L_T43140,0.44877
S1_L_T43141,0.31914
S1_L_T43142,0.5015
S1_L_T43146,0.44514
S1_L_T43150,0.31433
S1_L_T43156,0.31861
S1_L_T43158,0.47408
S1_L_T43163,0.35584
S1_L_T43168,0.34256
S1_L_T43169,0.28611
S1_L_T43170,0.38436
S1_L_T43171,0.42776
S1_L_T43174,0.3368
S1_L_T43177,0.47456
S1_L_T43180,0.34442
S1_L_T43182,0.33877
S1_L_T43185,0.48942
S1_L_T43189,0.46967
S1_L_T4319,0.41093
S1_L_T43190,0.46089
S1_L_T43191,0.30577
S1_L_T43193,0.53092
S1_L_T43196,0.33854
S1_L_T432,0.27573
S1_L_T43202,0.42638
S1_L_T43203,0.2573
S1_L_T43204,0.41909
S1_L_T43206,0.40007
S1_L_T43210,0.41457
S1_L_T43213,0.32601
S1_L_T43215,0.4542
S1_L_T43217,0.5021
S1_L_T43220,0.38299
S1_L_T43224,0.45425
S1_L_T43225,0.31937
S1_L_T4323,0.38636
S1_L_T43232,0.32708
S1_L_T43235,0.26548
S1_L_T43237,0.33068
S1_L_T43238,0.32235
S1_L_T4324,0.37769
S1_L_T43240,0.36501
S1_L_T43241,0.42006
S1_L_T43246,0.47077
S1_L_T43256,0.4079
S1_L_T43258,0.34772
S1_L_T43260,0.38945
S1_L_T43262,0.28794
S1_L_T43263,0.43401
S1_L_T43264,0.28842
S1_L_T43268,0.39411
S1_L_T43269,0.28446
S1_L_T4327,0.43703
S1_L_T43272,0.29051
S1_L_T43275,0.46403
S1_L_T43278,0.12911
S1_L_T43281,0.24793
S1_L_T43286,0.3132
S1_L_T43292,0.47625
S1_L_T43296,0.23938
S1_L_T43297,0.45712
S1_L_T433,0.39661
S1_L_T4330,0.4134
S1_L_T43300,0.45983
S1_L_T43302,0.41896
S1_L_T43305,0.31048
S1_L_T43310,0.44756
S1_L_T43311,0.31574
S1_L_T43312,0.46218
S1_L_T43314,0.36646
S1_L_T4332,0.3081
S1_L_T43323,0.4082
S1_L_T43325,0.30375
S1_L_T43326,0.41175
S1_L_T43327,0.38617
S1_L_T43331,0.32185
S1_L_T43332,0.33647
S1_L_T43333,0.34312
S1_L_T43334,0.39356
S1_L_T43337,0.4161
S1_L_T43339,0.29468
S1_L_T43340,0.44583
S1_L_T43341,0.47574
S1_L_T43342,0.34848
S1_L_T43346,0.36406
S1_L_T4335,0.28069
S1_L_T43351,0.3353
S1_L_T43353,0.35212
S1_L_T43357,0.34102
S1_L_T43362,0.33331
S1_L_T43363,0.29453
S1_L_T43367,0.44561
S1_L_T43368,0.436
S1_L_T43369,0.40908
S1_L_T43371,0.39173
S1_L_T43372,0.44435
S1_L_T43384,0.51434
S1_L_T43385,0.50799
S1_L_T43386,0.34903
S1_L_T43387,0.36648
S1_L_T43388,0.54894
S1_L_T4339,0.37175
S1_L_T43396,0.36855
S1_L_T43401,0.55205
S1_L_T43406,0.36122
S1_L_T43407,0.41727
S1_L_T43411,0.46736
S1_L_T43422,0.32651
S1_L_T43425,0.52453
S1_L_T43426,0.41788
S1_L_T43428,0.45765
S1_L_T4343,0.34637
S1_L_T43430,0.38629
S1_L_T43434,0.38432
S1_L_T43435,0.43784
S1_L_T43437,0.46646
S1_L_T43438,0.30323
S1_L_T43443,0.44528
S1_L_T43445,0.29398
S1_L_T4345,0.37508
S1_L_T43451,0.30639
S1_L_T43459,0.37563
S1_L_T43460,0.46189
S1_L_T43463,0.47272
S1_L_T43469,0.39891
S1_L_T43472,0.30913
S1_L_T43478,0.28437
S1_L_T43481,0.44462
S1_L_T43487,0.34582
S1_L_T43490,0.49897
S1_L_T43492,0.46281
S1_L_T43493,0.34361
S1_L_T43495,0.4416
S1_L_T43498,0.3719
S1_L_T43502,0.37689
S1_L_T43503,0.4364
S1_L_T43505,0.29164
S1_L_T43506,0.28511
S1_L_T43507,0.47671
S1_L_T43512,0.48515
S1_L_T43515,0.42506
S1_L_T43516,0.42707
S1_L_T43518,0.40892
S1_L_T4352,0.32296
S1_L_T43521,0.42893
S1_L_T43523,0.42762
S1_L_T43524,0.42469
S1_L_T43526,0.46122
S1_L_T4353,0.36477
S1_L_T43534,0.3731
S1_L_T4354,0.29021
S1_L_T43540,0.4717
S1_L_T43543,0.28133
S1_L_T43545,0.43342
S1_L_T4356,0.43912
S1_L_T43576,0.3568
S1_L_T43579,0.34499
S1_L_T43580,0.32345
S1_L_T43583,0.32089
S1_L_T43585,0.46682
S1_L_T43586,0.38788
S1_L_T4359,0.28333
S1_L_T43591,0.39758
S1_L_T43598,0.36549
S1_L_T4360,0.41753
S1_L_T43600,0.3207
S1_L_T43601,0.25888
S1_L_T43602,0.48409
S1_L_T43603,0.34558
S1_L_T43605,0.40478
S1_L_T43606,0.48037
S1_L_T4361,0.34877
S1_L_T43611,0.43409
S1_L_T43612,0.32315
S1_L_T43613,0.34838
S1_L_T43614,0.33937
S1_L_T43616,0.24292
S1_L_T43617,0.44356
S1_L_T43619,0.39142
S1_L_T43622,0.37694
S1_L_T43624,0.40718
S1_L_T43629,0.34862
S1_L_T43630,0.47049
S1_L_T43631,0.39536
S1_L_T43634,0.39119
S1_L_T43635,0.33853
S1_L_T43637,0.30006
S1_L_T43640,0.34639
S1_L_T43642,0.22975
S1_L_T43643,0.29897
S1_L_T43644,0.30791
S1_L_T4365,0.37784
S1_L_T43656,0.48182
S1_L_T43659,0.37034
S1_L_T43660,0.42258
S1_L_T43661,0.35879
S1_L_T43665,0.51482
S1_L_T43669,0.31181
S1_L_T43670,0.34075
S1_L_T43671,0.39652
S1_L_T43675,0.3874
S1_L_T43678,0.39937
S1_L_T43680,0.33597
S1_L_T43681,0.35562
S1_L_T43682,0.37356
S1_L_T43686,0.33372
S1_L_T43692,0.36069
S1_L_T43694,0.38864
S1_L_T4370,0.28298
S1_L_T43702,0.27005
S1_L_T43703,0.48569
S1_L_T43704,0.33106
S1_L_T43712,0.44629
S1_L_T43716,0.32189
S1_L_T43718,0.34624
S1_L_T43719,0.48646
S1_L_T43722,0.2932
S1_L_T43724,0.31175
S1_L_T43727,0.36314
S1_L_T43728,0.36249
S1_L_T43729,0.39588
S1_L_T43734,0.37027
S1_L_T43735,0.29088
S1_L_T43738,0.38098
S1_L_T43740,0.21804
S1_L_T43741,0.32397
S1_L_T43742,0.33111
S1_L_T43743,0.48294
S1_L_T43745,0.37231
S1_L_T43747,0.33324
S1_L_T43749,0.48937
S1_L_T43753,0.51853
S1_L_T43755,0.41315
S1_L_T43757,0.31762
S1_L_T43760,0.48676
S1_L_T43763,0.46583
S1_L_T43773,0.33364
S1_L_T43781,0.32004
S1_L_T43791,0.33574
S1_L_T43795,0.4021
S1_L_T43796,0.56689
S1_L_T43797,0.29805
S1_L_T4380,0.43109
S1_L_T43801,0.29604
S1_L_T43817,0.38782
S1_L_T43818,0.43937
S1_L_T43819,0.40449
S1_L_T4382,0.29013
S1_L_T43820,0.39249
S1_L_T43821,0.44108
S1_L_T43823,0.33029
S1_L_T43824,0.37215
S1_L_T43828,0.36376
S1_L_T43831,0.29308
S1_L_T43832,0.28755
S1_L_T43835,0.44089
S1_L_T43836,0.37874
S1_L_T43842,0.4449
S1_L_T43844,0.41681
S1_L_T43845,0.4274
S1_L_T43846,0.34126
S1_L_T43847,0.46167
S1_L_T43850,0.44511
S1_L_T43853,0.43265
S1_L_T43859,0.33673
S1_L_T4386,0.32399
S1_L_T43861,0.37708
S1_L_T43868,0.45131
