True_Degradation_Rate,Predicted_Degradation_Rate
-1.8576,-1.4732598150119112
-1.8843,-1.9064611810656495
-1.952,-1.719321988463943
-1.2342,-1.6772587915796093
-1.1475,-2.160903850763898
-1.7227,-1.5462867392959745
-2.1101,-2.1688245050480948
-1.5427,-1.909918943249839
-1.4344,-1.5921600601467043
-1.4446,-1.1976356556567431
-2.6754,-2.654984532600028
-1.311,-1.6087031072333864
-2.4013,-2.3630605210248055
-1.8186,-2.2221853127239233
-1.5375,-1.5856574706413382
-3.1822,-1.9670004625996322
-1.8991,-2.004090617991169
-1.8601,-1.9586333810190262
-1.5465,-1.5543834680853839
-5.0,-3.1882045976976325
-2.1582,-2.180944903899687
-2.2818,-1.9588980260220894
-2.6705,-2.1381473012861663
-1.3364,-1.1863758272427294
-1.6423,-1.7842832291627062
-2.3114,-2.090496237326313
-2.6429,-1.9233835034402809
-2.8969,-2.426488418012364
-1.8919,-1.9185395544474384
-1.9616,-1.8168443129562086
-2.5159,-2.73128862353788
-1.2416,-1.3869624533643594
-1.4908,-1.9679364298158308
-1.8462,-1.8242910693941305
-1.4975,-1.3415203951799752
-1.5557,-1.5875435204506625
-2.057,-2.186253585640071
-2.2296,-1.9630889682266197
-1.84,-1.8470158996793828
-2.5894,-2.307951093324429
-5.0,-2.7929467231283893
-2.3215,-1.9470139350236546
-2.9158,-2.2973681879327574
-1.3327,-1.4190814086632992
-1.3466,-1.2249899625814018
-2.9892,-2.288148926096177
-1.6351,-1.4709580972978085
-1.6758,-2.1009024795361735
-2.9018,-2.8218209489588135
-2.2847,-2.504297356238557
-2.6513,-3.051103075945574
-1.9845,-1.9159044040315794
-2.269,-2.3037185739792383
-1.6704,-1.7253191155273466
-2.2404,-2.37897848057178
-1.9706,-1.2444878895579925
-1.987,-1.6434996957324564
-2.1345,-2.103289259992751
-2.6552,-2.563762806149015
-1.7474,-1.912964718384676
-2.7194,-3.0744764605249584
-1.9148,-1.9422249492378365
-2.3833,-2.441916186001637
-5.0,-2.692604651866251
-1.8628,-1.5126963478404458
-2.6671,-2.5700654248106036
-1.3315,-0.6829552208490757
-2.5557,-2.147209494137563
-3.2407,-2.8971154663622727
-1.3294,-1.0430295603520365
-1.5361,-1.0958981858032253
-1.7059,-1.6693815428001437
-2.2187,-2.451688019310846
-1.6366,-1.8287437556578934
-1.5799,-1.3338377742214498
-2.2109,-2.2118085683685402
-1.4086,-1.458022741852244
-1.7643,-1.809106580568335
-2.4459,-2.207951908697168
-1.7375,-1.673006074526652
-1.4294,-1.4502352280309907
-1.4577,-1.2242122540438731
-1.5969,-1.9873790543449823
-1.37,-1.668900519724456
-1.0907,-1.9495908869432432
-2.8696,-2.744077034674103
-2.4313,-2.760054779806185
-1.2108,-1.3053953331789563
-1.4876,-1.274008076749022
-2.5907,-2.118898893571086
-1.2303,-1.3003685919377856
-5.0,-2.333850374201411
-1.8491,-2.5934394542774735
-5.0,-4.018574211395815
-2.889,-2.3786106558595326
-2.4709,-2.83236705464876
-1.5017,-1.0791641279574808
-1.9131,-2.1189140859886995
-1.5758,-2.125016719898587
-2.8593,-2.2855517709869235
-2.5343,-2.826860223387488
-2.5847,-2.8631025729144732
-1.7701,-1.8687936191297496
-1.7429,-2.1976082947808497
-1.6629,-1.5079294599920419
-2.0151,-2.3473671214881087
-2.4725,-3.1196786273438795
-1.5145,-1.2584211265057026
-2.2721,-2.400804473088609
-2.1469,-1.8095154344876105
-2.0771,-1.8631661157520505
-1.6941,-1.5932219008296706
-2.3776,-2.390526670605742
-2.539,-2.2558495129797715
-2.907,-2.6397925702086384
-1.4572,-1.8182954565140357
-2.9335,-2.4823322684795137
-2.2734,-2.386186725553914
-2.5664,-1.9743433461239015
-1.3027,-1.434270862483555
-1.9541,-2.6197060588985632
-2.2391,-1.7558272146362235
-1.9401,-2.1721276641570397
-2.6663,-2.2862155762290954
-2.3389,-2.1700007934252197
-2.4178,-2.234751807044363
-1.6952,-2.0428044994336236
-1.6841,-1.8983601109026873
-1.9196,-2.6224558461286156
-2.173,-1.9520104846680908
-1.5189,-1.194525555781342
-1.5318,-1.6747213219117922
-1.2155,-1.5033852609811467
-2.2273,-2.028571157851619
-1.1966,-2.113499420196142
-1.7735,-2.044398146052052
-0.69593,-2.0803731123749163
-3.1998,-2.99558055375826
-1.4678,-1.7725642992185644
-1.836,-1.4348328344964911
-1.3157,-0.9802885905025897
-1.2637,-1.2827461446082342
-2.6014,-1.9270709057056028
-1.2678,-1.5588840520579657
-1.8244,-1.6346347565612351
-2.6071,-2.7198146491475748
-2.3996,-2.0154972546773937
-5.0,-3.516259556427803
-2.15,-2.153221611755968
-2.715,-2.345238062217052
-1.9908,-2.2726619919227966
-1.3417,-1.7837325947352518
-1.5912,-1.88560020982906
-2.9461,-2.2545930094129125
-1.9732,-1.706531373663908
-2.9001,-2.739800985266011
-5.0,-2.656716888725481
-1.5248,-2.047738296414198
-1.7992,-3.1415271760605386
-1.8793,-1.9255305820205453
-1.6635,-1.6868025034661402
-1.8079,-1.9399528985385168
-1.5489,-1.45305259848482
-2.2073,-1.7238626559762698
-1.7218,-1.6093324587445075
-1.6368,-1.6399941118085695
-2.3342,-2.442400905789654
-1.7255,-2.0199662664878053
-2.1133,-1.971699930641258
-1.4738,-2.077707389487757
-2.2201,-2.328540139206936
-1.5338,-1.887255988930402
-1.793,-1.5138085865253754
-1.772,-2.078712953650329
-1.9866,-1.7943526400387813
-3.048,-2.008526051770716
-1.2671,-1.3767024250809234
-1.7896,-1.9791121657221291
-1.1137,-1.162787591272355
-2.7719,-2.703894008394871
-2.1965,-2.3841434778759583
-1.1851,-1.5575219978352486
-2.255,-2.430014157022491
-1.4173,-1.289639121258555
-1.1934,-1.2745365756495044
-2.4439,-2.2864050186573004
-1.9654,-2.040407405983698
-2.0347,-1.866101538481324
-1.9407,-2.2944795485534977
